region,attraction,article
제주,제주김녕미로공원,동심으로 돌아간 느낌 단순히 미로를 빠져 나오겠다는 압박감보다 돌아다닌다고 생각하면 즐겁다. 특히 지도를 보지 않고 가면 더 흥미진진하다. 갔던 곳을 또 가고 왔던 곳을 또 오고하면 내가 바보일지도 모른다는 생각이 든다. 그래도 마지막에 종을 치면 짜릿하다. 미로에 지네가 있는데 물리면 이프니 조심하자.
제주,제주김녕미로공원,"한 번 쯤 가볼만 함 처음 방문했을 때는 재밌었는데, 몇 년 후 재방문하니 지루했어요. 미로공원이 처음이라면 한번 쯤 가볼만 해요. 그렇다고 너무 기대하고 가지는 마세요:)"
제주,제주김녕미로공원,전 좀 지루했어요~ 여름엔 야간에도 입장이 가능해서 거의 끝나기 한시간 전쯤 부랴부랴 갔는데요.밤에 가서 그런지 길이 잘 보이지도 않고 미로찾기가 꽤 재밌을줄 알았는데 의외로 좀 지루하고 재미없더라구요.나중엔 길을 헤매는데 문 닫을 시간이 되어서 직원분이 길 알려주셔서 그길로 나왔습니다.애들 있으신 분은 좀 괜찮으실지 모르겠네요~
제주,제주김녕미로공원,"가족단위로가면 좋을 것 같아요 이 미로공원은 가족단위로가면 좋을 것 같아요확실이 유치원생, 초등학생들의 비율이 높았구요지도 없이 도전해도 되게 쉬울거라고 생각했는데..아니였어요ㅋㅋㅋ지도 안보면 꽤 시간이 걸려요!"
제주,제주김녕미로공원,김녕미로공원 입장료는 3000원 이라 저렴합니다. 근데 생각보다 높은키의 나무이기 때문에 들어가서 해매기 시작하면 꾀나 어려운 코스입니다.나무도 얼마 빽빽한지.. 중간중간 나갈수도 없고 ㅎㅎㅎ 갔던길 되돌아 나가시는 분들도 있었어요.. 사람이 많을때는 사실 앞사람들 따라다니는 느낌이였어요. 한번쯤은 입장하여 즐길만합니다.
제주,제주김녕미로공원,"미로 공원과 고양이 제주도 최초의 미로공원. 미로 자체가 제주도의 5가지 특성을 나타내고 있음. 10년전 방문했을 당시에는 고양이가 없었지만, 지금은 고양이들이 모여들어서, 미로 곳곳에 고양이들이 있음. 사람을 두려워하지는 않지만, 그렇다고 친근하게 다가오지는 않음. 미로에 자신이 있더라도, 입구에서 주는 지도를 가지고 가길 추천함. 실재로 들어가 보면 나름 복잡함... 입장료는 2,200원."
제주,제주김녕미로공원,인내심을 가지고 입장하세요 생각보다 찾기가 어렵습니다. 단체입장객들 떠드는 소리도 거슬립니다. 위쪽에서 위치 알려준다고 이리로~저리로~ 떠들면 신경쓰입니다. 그냥 느긋하게 언젠가 나오겠지 생각하고 입장하지 않으면 인내심의 한계가 올 수도 있어요. 
제주,제주김녕미로공원,"적당히 어려운 미로공원 제주도에 미로공원이 두군데가 있습니다. 그중 이 곳은 규모가 크진 않지만 처음이라면 적당한 시간이 걸립니다. 찾기 쉽지는 않지만 그렇다고 많이 헤매이진 않아요. 가다보면 끝을 결국엔 볼 수 있는 곳입니다. 특히 입구에 고양이들이 단체로 몰려있는 모습이 인상적입니다. 가격도 비싸지 않구요. 어린이들은 완주하면 풍선을 줍니다. 꼭 한번 가보셔요. 빠르면 30분정도, 오래걸리면 40~1시간정도면 충분히 탈출가능합니다."
제주,제주김녕미로공원,이제는 식상한 미로공원 미로공원 컨셉의 공원들이 국내에 제법 생겨서 그런지 이제는 특색이 덜해진 곳이에요.그리고 소유자가 외국인이라서 조금 아쉬운 마음이 듭니다.외국인 투자자가 너무 많아져서 제주도 이제 조금 그 빛을 잃는 느낌.
제주,제주김녕미로공원,갈 때 마다. 헷갈려요.. 몇번을 방문했는데 갈 때 마다. 헤매는 제 자신을 발견하네요... 요즘 다른 곳도 생긴 거 같던데 그래도 갈 때 마다. 여기를 가게 되니 그것도 신기하네요... 아이들이나 어른들이나 모두 즐길 수 있는 곳 같아요...
제주,제주김녕미로공원,가족끼리 강추 생각보다 잼나게 갔다왔어요보기엔 금방 최종 위치를 찾을것 같은데 어려웠어요. 아이들도 좋와하고 사람들끼리 이길이 맞다 저길이 맞다 하면서 친근감도 생기게 만든 장소였습니다~~가족끼리 강추합니다
제주,제주김녕미로공원,미로 공원 그 이상도 이하도 아님 그냥 미로 공원.. 마구 잡이로 들어가면 도저히 찾기 힘든 미로? 안내 지도로 한번 숙지하고 찾길 권유함
제주,제주김녕미로공원,"적당히 헤매야 재미있어요 쉬워보여서 자신만만하게 입장했는데 어느순간 같은 자리를 빙글빙글, 탈출 못 할 정도로 어렵진않고 적당히 즐길 수 있었어요. 아이와 함께라면 더 추천합니다"
제주,제주김녕미로공원,내가 미로인지 미로가 나인지 아 평소에 길도 잘 못찾는데 왜 미로공원에 갔는지 후회합니다. 내가 미로인지 미로가 나인지 계속 혼자 헤매고 여기서 못나가는건가 싶기도 하고 힘들었어요
제주,제주김녕미로공원,너무 작고 심심한 미로공원 시설은 좀 낡았고 작아서 미로라기엔 약간 시시한 느낌이었습니다 조금 더 크고 복잡했다면 더 즐거웠을 것 같아서 추천하지 않습니다
제주,제주김녕미로공원,미로에서 헤메이다! 제주도의 여러 미로 시설중 하나로서 사실 돈 주고 체험하기에 아쉬운 편이다 패키지로 이용해서 방문했었고 미로에서 방심하면 길 잃은 수 있다 미로 체험이 싫다면 전망대에서 그저 바라보셔도 좋을 듯..
제주,제주김녕미로공원,우리나라에도 이런곳이 . 워낙 티비나 이런곳에 많이 나와서 항상 사람이 많은곳인데 .저는 솔직히 재미 있는거 같아요 .무언가 갇힌느낌이고 그렇지만 ..공원자체가 너무 이쁩니다. 아침일찍가면 사람이 좀 적어요 .
제주,제주김녕미로공원,아이들이 좋아하는 곳 가족이 두 팀으로 나뉘어서 서로 누가 먼저 미로를 통과하는지 내기하면 무척 재밌습니다. 한 번 미궁으로 빠지면 헤어나오지 못하는...
제주,제주김녕미로공원,고양이가 있는 아담한 공원 고양이가 자유롭게 노닐고 있는 아담한 미로 공원입니다. 상대적으로 저렴한 입장료에 가족들과 여유를 즐길수 있습니다. 인근에 만장굴도 있어서 함께 다녀오셔도 좋을듯 합니다.
제주,제주김녕미로공원,고양이 천국♥ 공원에 살고있는 고양이들이 넘 예뻐요^^규모가  크진 않지만 미로 찾기도 쏠쏠한 재미가 있음ㅋㅋ데이트 하기에도 좋은 곳이에용
제주,제주김녕미로공원,아이들이좋아할법한... 가족과 함께 방문했습니다. 그러나 이곳은 어른들 보다는 아이들이 더 좋아할것같습니다 미로가 어른키보다 높아서 정말 햇갈리긴 하지만 마주친사람을또마주치면서 길찾는 재미가쏠쏠합니다
제주,제주김녕미로공원,"재미삼아 가보기 좋음;) 처음엔 호기롭게 시작했다가, 결국 종을 울리지 못함친구들과 머리 짜내어 찾는 재미가 쏠쏠 잘 닦여진 나무 사이를 걸으면 눈이 정화됨을 느낀다."
제주,제주김녕미로공원,아이들이 좋아해요 여기 미로 공원 길찾기가 은근히 어려웠네요몇번 헤매긴 했지만 오히려 너무 쉬운거보다 이런게 더 재미있는거 같아요같이간 사촌동생들은 서로 편을 나눠서 누가 먼저 미로를 찾아가나 내기도 하더라고요가족끼리 방문해서 편을 나눠 찾아보시는거 강추드려요
제주,제주김녕미로공원,"최고령 미로 공원 메이지 랜드가 나오기 전까지는 최고의 미로공원이 였던곳.가격대비 경험하기에는 아직도 무난한곳이지만 시간과 돈이 허락된다면 메이지랜드로 발길을 돌리세요~그래도, 조그마한 경험을 하기에는 괜찬은 미로 공원입니다."
제주,제주김녕미로공원,"미로 공원의 선구자 제주에 몇 개의 미로 공원이 있지만, 그중 가장 오래되었고 가장 괜찮은 곳이라 생각합니다. 생각보다 어렵지만, 길을 잃었을땐 지도를 살짝 참고하시길... 애들이 좋아해요."
제주,제주김녕미로공원,학교 다니는 애들 데리고 가기 적당한 곳 학교 다니는 애들 데리고 가면 나름 재밌어 합니다. 출구 찾는데 시간이 적당히 걸리는 편이구요. 스탬프 찍는게 뭐라고 못 찍으면 다시 돌아가서 찍고 오더라구요.
제주,제주김녕미로공원,미로 공원 매표소에서 지도를 한 장 받았습니다.이 지도를 보고 미로 공원 입구에서 출구를 찾아 가야하는데 다 비슷해 보이고 가는길에 스탬프 도장을 찍을 수 있는 게 있습니다.출구 쪽에는 종을 울릴 수 있는데 출구를 먼저 찾아도 스탬프를 다 찍고 싶어서 다시 내려가서 스탬프를 찾아 헤맸습니다.ㅋㅋ사진도 이쁘게 잘 나오고 정말 이색적인 특이한 경험을 했습니다.주차장도 널널 하고 많은 고양이들이 여기저기 휴식을 취하고 있습니다.좋아요
제주,제주김녕미로공원,김녕미로공원 1995년에 처음 문을 열었다고 합니다. 지금은 제주에 다른 미로공원이 많이 생긴 듯 하네요. 그래도 저는 제주에 가면 미로공원에 꼭 들립니다. 꾸불꾸불한 길 사이로 출구를 찾느라 재밌었습니다. 처음에 들어갈때 지도를 나누어주는데 안보고 길을 찾아보세요. 재밌습니다.
제주,제주김녕미로공원,"너무 덥지만 않다면 색다른 추억이 있는 미로공원 오세요! 아이들 데리고 가족끼리 참 많이 가는 곳이죠 ㅋㅋ근처에 김녕해수욕장도 있고, 접근성도 좋아요! 그치만 너무 더운 날씨에 미로공원에 가는건 비추합니다!"
제주,제주김녕미로공원,재밌어요 미로를 다 찾아나와서 종 치면 되는데 여러명 함께 가면 재밌습니다. 쉴 수 있는 카페도 있어요.
제주,제주김녕미로공원,재밌어요 가족들 중에 제가 제일먼저 종친곳!! 이라서 기억에 많이 남아요. 다 흩어져서 출구 찾는데 스릴넘쳐요
제주,제주김녕미로공원,한번쯤은 경험해 볼만한 미로 공 한번쯤은 경험해 볼만한 미로 공원. 국내 미로공원중 규모는 가장 큰것 같음. 정원 관리도 잘되어있고 아이들과 한나절 보내기 좋은 곳
제주,제주김녕미로공원,김녕미로공원 친구들과 가서 누가 먼저 미로 빠져나오나 같은 시합을 해도 좋을 것 같아요~~~~생각보다 복잡해서 30분 이상은 걸렸던... 김녕미로공원에서 나와서 조금 더 걸어가면 만장굴도 나옵니당
제주,제주김녕미로공원,재미있어요 나들이하기 좋아요 할인쿠폰 이용해서 입장료 할인받아서 다녀왔습니다.생각보다 미로가 큽니다. 공원도 잘 만들어져 있었습니다.출구를 찾지 못할까봐 긴장했는데 미로 속을 돌아다니는 사람들과 찾아다니다 보면 어느새 출구였습니다. 아이들을 동반한 가족단위 여행객이 많았습니다.즐거운 경험이었습니다.다만 그늘이 없어서 한여름은 좀 더울수도 있습니다.
제주,제주김녕미로공원,"메이즈랜드 후기입니다 메이즈랜드 방문 후기입니다. 메이즈랜드가 따로 없어 비슷한 코너에 씁니다. 사람도 별로 없고 근처에 비자림휴양림이 있어 함께 방문하기에 좋은 코스인거 같습니다. 아이들을 위해 방문했는데 어른들이 가도 재밌을 정도로 좋네요, 특히 시원한 물이 뿌려지는 돌 미로는 정말 좋았어요^^"
제주,제주김녕미로공원,한번쯤 가볼만은 한듯.. 가족여행에 좋은 곳입니다. 누가 먼저 미로를 빠져나가나 내기를 해보셔도 좋을듯.. 근처에 음식점같은게 별로 없어서 그런건 좀 아쉽네요.
제주,제주김녕미로공원,다시 가고 싶어요 아이와 같이 다녀왔습니다. 시원한 바람과 함께 즐거운 시간이었네요입장료도 싸고 좋았습니다.
제주,제주김녕미로공원,굿~~ 함덕.김녕해수욕장 근처에있는 미로공원이라바다구경도 하고 미로도찿고 아이들이 좋아할것같네요~
제주,제주김녕미로공원,"재미있는 미로공원 이곳은 정말 멋졌습니다. 비 오는 날씨였음에도 불구하고, 미로공원에서 모든 나이 대의 많은 사람들이 즐거운 시간을 보냈습니다. 추천합니다."
제주,제주김녕미로공원,"절대적으로 아주 재미있는 곳 우리는 미로 안에서 길을 잃었고, 그 길을 찾아야 했습니다. 전혀 기대하지 않았는데, 아주 재미있었습니다. 날씨가 화창해서 사진이 아주 잘 나왔습니다."
제주,제주김녕미로공원,재미나고 도적적인 명소 8살에서 16살난 아이들과 함께 가족 단위로 갔고 이 공원을 즐겼습니다. 이곳에는 각자 다른 테마와 모양의 미로가 몇개를 선택 할 수 있었습니다. 길을 잃을 수도 있기때문에 너무 어두울 때 미로에 가지 않도록 조심하세요. 전체적으로 꽤 재밌고 도전적인 모험이었습니다. 특히 아이들에게요.
제주,제주김녕미로공원,길찾기 시험 우리는 두 팀으로 나뉘었습니다. 오빠는 엄마랑 한팀이었고 나와 조카가 한팀이 되었습니다. 두 팀은 다른 장소에서 시작합니다. 그리고 먼저 마지막 장소에 가기를 겨룹니다. 미로 중심에 있는 종(마지막 장소)를 보기까지 나와 조카는 5분 안팎이 걸렸습니다. 오빠와 엄마는 조금 더 오래 걸렸지요. 빠른 재미를 보기에 좋았습니다.
제주,제주김녕미로공원,"재미나요! 미로를 정복하는데 꽤 오랜 시간이 걸리니까 선크림을 바르세요. 그늘이 거의 없는 하루 한가운데 미로에 들어가지 말라고 하고 싶네요. 왜냐하면, 해가 바로 내리쬐면 꽤 많이 덥기 때문입니다. 화장실과 무료주차, 작은 편의점 스타일의 간식상점, 주차장 근처 나무 아래 작은 소풍장소 등이 있습니다. 재미는 곳이었습니다."
제주,제주김녕미로공원,재미나요 고카트와 열기구타기가 있는 미로 공원은 모두를 행복하고 바쁘게 만들기에 충분한 곳입니다. 열기구에서 미로를 돌아다니는 사람들을 보는 것은 재미있습니다. 멋진 월드컵경기장 경치도요. 재미난 하루였습니다.
제주,제주김녕미로공원,멋진 곳! 아이들과 같이 간다면 좋아요~! 하지만 홀로 가기에는 조금은 부족함이 있는 곳입니다. 시간 여유가 있다면 꼭 방문해 보세요~
제주,신비의도로,"그저그래요 8년전에 처음 와서 체험했을 때 좀  신기했었었요 ,  근데 다시 와서 체럼해보니까 딱히 신비하지 않을 거 같아요 , 근데 여전히 체험하는 사람 많기해요."
제주,신비의도로,딱히 신비하지 않음. 딱히 신비하지 않음. 그냥 신비의 도로라고는 하고 옛날에 방송에 좀 나오긴 했는데 일부러 들른 사람들은 좀... 실망할 것 같은 곳이다 ㅎㅎㅎ
제주,신비의도로,"신비의 도로에서  차는 저절로 움직이는데 유모차는 움직이지 않았다. 계속해서 신비의 도로로 차가 몰려들어 실험을 오래 할 수는 없었지만...나르 신비한 경험을 했다. 신비의 도로 옆에 주차장과 카페, 식당이 있어서 쉬어 가기도 괜찮은 곳임. "
제주,신비의도로,... 20년전에는 신기했던 것 같은데 이번에 다시 가니 별 감흥이 없었어요~ 어느 분 말대로 신비가 사라진듯 했어요.제주러브랜드 옆에 있어요. 
제주,신비의도로,이제는 없어진...신비. 비밀은 비밀일때가 좋은 것. 이제는 아무도 찾지않는 길이 되어 버린 곳. 그래도 궁금하다면 지나는 길에 잠깐. 이제는 차량도 사람도 없는 인적 드문 곳이 되어 버렸지만.
제주,신비의도로,신기하기는 하더라 실제로 가서 차를 멈춰보면 올라가는 듯 착시를 일으키는 도로임.매번 1100고지 휴게소 갈때 우회해서 지나치는 도로지만 한번쯤 가서 보는 것도 괜찮을듯하다.단 너무 기대는 말고. 
제주,신비의도로,굉장히 신기하지는 않았지만.. 많은 관광객들로 붐벼서 놀랐어요. 길가 매점에서 파는 귤주스 한잔 마시고 한번쯤 경험해보면 재미있기는 하지만 너무 기대했었나봐요
제주,신비의도로,"신기하지만 굳이 시간 내서 가실정도는... 가실때는 음료수 많이들 사가시는데, 그냥 차 중립으로 놓고 있어도 올라갑니다. 정말 신기한데 근처에 다른 관광지가 없는게 흠이네요 "
제주,신비의도로,솔직히 말해서... 이거 스X지 (대한민국 제주도에는 네ㅡㅡㅡㅡ모한 도로가 있다) 이거 듣고 궁금해서 온 사람들 많은데그래 신기하다 근데 굳이 체험하려고 동선까지 바꾸는 어리석은 선택은 하지말자.
제주,신비의도로,"우회도로에서 찍은사진 신비의 도로는 아주 짦은 구간의 도로로 방향은 제주시 기준으로 산 (남쪽)에서 바다(북쪽)으로 내려가다보면 오르막 같아보이지만 기어중립시 차가 올라가는 특이한 곳이다. 제주시에서 진입시 정방향으로 주행할수있게 우회도로가 있다. 택시기사와 신혼부부가 발견했다고 하고 제주시 신시가지 (신제주)에서 산록도로로 올라가는 길에 있다.최근엔 신비의 도로를 보러가기보단 근처의 러브랜드, 도립미술관을 가려는 사람들이 들르는 경우가 많다"
제주,신비의도로,굳이.. 이게 뭐지...？시작지점에 앞서서 안내문이 크게 있었으면 좋겠슴. 시작점에서 자동차를 멈추고 중립으로 했어야 했는데..뭐지？하닥 그냥 지나감. 
제주,신비의도로,신비의 도로 분명 내리막길인듯 한데  올라가는 듯한 착각이... 예전에도 와 봤지만 신기한 듯한 착시현상이...제주도에 가면 한번 가볼만 한 듯.
제주,신비의도로,신기하긴 하나 ㅋㅋ... 너무 자주가서 둔해짐 ㅋ 가면 관광버스 완죤 마나서 어딘지 대번에 알 수 있음. 첫 제주방문객은 한번 가보시길. 물통준비하고
제주,신비의도로,지나가는길에 들려본 신비의 도로 페트병 하나 준비해가세요~ 신기하더라구요~ 착시효과라고 하는데 오르막길에서 페트병이 데굴데굴 내려오니 신기해요 ㅎ 신비의 도로를 목적지로 가기에는 아쉽지만 지나는 길이라면 한번쯤 들려봐도 좋아요
제주,신비의도로,"특별히 보러가진 마세요. 지나가다가 보이면 들리지, 특별히 이걸 보러가야겠다해서 가는건 비추입니다.솔직히 거꾸로 간다는게 잘 느껴지지 않습니다."
제주,신비의도로,신기해요 어떻게 이런 도로가 생겼는지 너무나도 신기합니다. 10년 전에도 갔었는데 다시 가봐도 신기해요. 택시 기사분께서 몇번이나 주행해 주셨어요
제주,신비의도로,일명 도깨비 도로 1980년 신혼부부를 태운 택시기사가 발견한 장소라고 합니다. 아이들이 있어서 방문하였는데 아이들이 매우 즐거워 했습니다. 즐거운 착시현상
제주,신비의도로,신비의 도로 제주 1100로에 위치한 신비의 도로는 제주도 도깨비 도로로 불린다. 내리막인지 오르막인지 해깔리는 주행차로는 재미를 유발하기도 한다.
제주,신비의도로,도깨비 도로 여기는 지금은 신비의도로라고 하지만 옛날부터 꺼꾸로 차가 갔다고해서 도채비 길  도채비 마을이라고도 합니다.기회가되면 한번쯤 체험해보세요^^
제주,신비의도로,아이가 재밌어하네요 어른들은 자주 들르는 곳이니 이제 신기하단 생각이 덜 드는데 아이는 재밌어 하네요 ^^ 둘째 크면 다시 드리려고 합니다~
제주,신비의도로,착시현상을 공짜로 느낄수있는 신기한도로. 정말 중립에두자마자 오르막길로 보이는데 슬슬 올라가는 신기한 도로 자연이 만들어낸 마술이다.
제주,신비의도로,"신비의 도로? 도깨비 도로? 지금 이곳의 이름이 신비의 도로로 되어있더군요, 예전에는 도깨비 도로라고 했었던 것 같은데..아무튼 신비의 도로가 착시에 의해서 보이는 것이라고 해도 직접 체험하면 정말 신기합니다근처 지나갈 때 꼭 체험하시길 추천합니다!!"
제주,신비의도로,신기해요! 워낙 오래전부터 유명한 관광지라서 안 가본 사람이 없는줄 알았습니다. 이번에 여러 가족이 같이 여행하는데 우리가족을 제외하고는 모두 안 가봤더라구요.모두들 너무 신기해 하더라구요.안가본 사람은 꼭 한번쯤 가볼만 합니다.
제주,신비의도로,신비의 도로 일명 도깨비도로라고 불리우는 곳이죠!! 절말 신기하게 자동차가 움직입니다!! 꼭 체험해보세요~~
제주,신비의도로,옛날 생각나고 좋았어요 ㅋㅋ 수학여행으로 왔을때 코스에 있어서 관광버스 아저씨가 시동 꺼주시고 우와~ 했던 기억이 있던곳이에요 ㅋㅋ 다 커서 친구들이랑 렌트해서 제주도 여행하는데 지나는 길에 한번 들렀어요 색다르게 재밌었어요^^ 옛날 생각 나고 각자 학교가 달랐던 지라 서로 본인 학교 수학여행 이야기도 하고 좋았습니다 ^^
제주,신비의도로,도깨비도로 보고도 믿기지 않는 도깨비도로 ㅎㅎ어렸을 때 호기심천국같은데서 왜 이런 현상이 나타나는지 봤었는데 그냥 눈의 착각이라 생각하면서 봐도 신기하더라구요 ㅋㅋ
제주,신비의도로,"기어를 중립으로 놓고도 올라가는 자동차! 어렸을 적, 부모님과 함께 갔을 때만큼은 아니지만 여전히 신기합니다. 음료수 캔을 가만히 냅두면 저절로 굴러올라갑니다. 자동차를 중립으로 하고 있어도 저절로 차가 갑니다! 한 번쯤은 방문해봐도 재밌는 곳이에요."
제주,신비의도로,호기심으로 한번.. 들은적은 많아 가봤지만.. 한번으로 만족해요~ 저쪽 차들은 다들 시동끄고 오르막길로 올라가게됩니다 ㅎㅎ
제주,신비의도로,"신기하긴 하지만, 신비하기까지는... 신기한 체험을 할 수 있긴 하지만, 신비하다고까지는...체험을 위해 서행하는 차량들이 많으므로 안전에 주의가 필요하며, 굳이 찾아가기보다는 주변 관광지로의 이동중에 코스가 맞다면 들러보길 추천."
제주,신비의도로,신비의도로 도깨비길 이라고하는데 진짜신기했음택시 운전사가 이길을 발견했다고함.요즘은 관광객 필수코스로 차가많음.도로옆에 작은박물관이있음.
제주,신비의도로,별거없음 절대가지마세요.굳이 이거보러 찾아갈 필요는 없다고 생각합니다~다른 좋은곳 제주에 많잖아요?ㅋ
제주,신비의도로,그닥 신기하지 않은 아주 오래전에 이곳은 착시로 차가 거꾸로 올라가는 현상을 신기하게 생각하여 관광객을 끌었지만 요즘 제주에는 할거 볼거 먹을거 많아서 그닥 인기가...
제주,신비의도로,가는 길에 있다면 굳이 찾아갈 만한 곳은 아니지만 지나갈 때 들르면 좀 신기한 곳.차갖고 가는 것을 추천.  
제주,신비의도로,한번정도는가볼만한 도깨비도로라고 예전부터 유명한 곳이죠요즘은 다른 지역에도 유사한 길들이많이 생겨서 엄청 특별하진 않지만 한번은방문해볼만한 곳입니다. 대신 차가 많이 막혀요..
제주,신비의도로,재미있어요. 아이들이 좋아할거 같아요.신기하니 공항에서 가까워 출국하기전에 들르기 좋아요. 근처에 삼계탕집도 맛있었어요.
제주,신비의도로,여긴 진짜로 갈 가치가 없음 시동끄고 오르막길 차 올라가는거그거 하나볼려고 여기까지 2시간을 왓다갓다 한다는게 말이됌?그냥 영화한편 보는게 낫다 진짜로
제주,신비의도로,명성에 비하면 좀 시시해요. 8살 꼬맹이가 기대를 많이 했나 봐요. 실제로 보고는 시시해했어요. 좀 더 커야 즐거워할 것 같아요.
제주,신비의도로,시동을 끈 상태로 오르막길을 올라가는 차 시동을 끈 상태로 오르막길을 올라가는 경험을 할수 있다. 일종의 관광상품화 되어 있어서 이 도로에선 모든 차들이 시동을 끈다
제주,신비의도로,호기심으로 한번만 방문을 추천 중력을 거스르는 장소로 유명함. 한번 정도만 방문해서 체험을 하는 것을 추천함. 밤에 가면 무서우므로 낮에 갈 것을 추천함.
제주,신비의도로,그냥 지날일 있으면 볼까 싶네요 한라산 다녀오는 길에 자연스레 다시 보게 되었네요그다지 놀라운 것은 아니라 애써 찾아갈 필요까진ᆞㄴ 개인적으로 모르겠습니다.
제주,신비의도로,일명 도깨비도로 인간의 눈을 의심케하는 신비의도로는착시현상에 의한 도로이다입장료도 없고 신기한 상황을 바라보면서웃을수있는 여유를 제공한다.공항에서 가깝기때문에 마지막날 잠깐지나가보는것은 추천하지만구지 찾아서 볼만큼은 아닌것같다
제주,신비의도로,"차를  타고 가다가 제주도는 기본 풍경이 멋있어서 특별히 무언가를 하지 않아도 명소에 와 있는 기분이다 특히 렌터카를 하고 이 도로를 가면, 위로 올라가는 것처럼 보여도 중립으로 놓은 상태에서 밑으로 내려가는 걸 느낄 수 있는데 솔직히 가는 길에 있는 것은 좋아도 일부러 찾아가는 건 별로 같음.... ㅇ-ㅇ;;;; 신기하긴 한데 딱 거기까지 "
제주,신비의도로,참 웃긴곳인데 정말로 도로 하나보러 가는 곳입니다. 참 웃긴곳인데 정말로 도로 하나보러 가는 곳입니다. 착시현상을 일으키는 곳인데 신기하긴 신기하더라고요 
제주,신비의도로,도깨비도로 기대했던 것 보다 놀랍진 않았어요... 지나간다면 한번쯤 들려볼만한 곳이긴 한데 일부로 가게 되진 않을 것 같아요 ^-^;; 러브랜드 부근입니다.
제주,신비의도로,신기해요 착시현상으로 오르막길을 가는 듯한데 사실 내리막길이라는 이 도로는 정말 신기합니다. 저희는 여기를 지나칠 뻔했는데 앞서가는 택시 아저씨가 비상깜빡이를 켜고 살살 움직이셔서 알았습니다. 나중에 보니 친절하게 표지판으로 시작점과 끝지점을 알려주더라고요.^^ 운전하는 사람이 더 신기했습니다. 지나가는 길이면 한번쯤 신비의 도로를 체험하는 것도 좋을 듯해요.
제주,신비의도로,잘 모르겠음 거리가 짧아서 그런가 신비의도로인지 잘 모르겠습니다. 일부러 찾아갈 만한 곳은 아니라고 생각합니다. 근처에 편의점과 카페가 있습니다.
제주,신비의도로,다른 일정을 위해 지나가는 길이라면 다른 일정을 위해 마침 지나가는 길이라면잠시 재미를 위해 들리기 좋습니다.억지로 찾아갈 곳은 아니며착시현상에 따른 곳으로 잠깐 신기한 느낌을가질 수 있습니다.일행들과 한번 웃을 수 있는 곳입니다.
제주,신비의도로,너무 거리가 짧아서 신기함을 느끼기 힘들었습니다. 예전에 해외에서 비슷한 신비의 도로를 몇 번 다녀온 적이 있습니다. 그래서 예상 가능했던 여행지였는데요. 거리가 너무 짧다보니 신기할 사이 없이 끝나더라고요. 조금 아쉬웠습니다.
제주,신비의도로,미술관.러브랜드와 커플 미술관 보고러브랜드 가고..시티투어로  가보기 딱 좋아요굴러가는 대로 그냥 맡기세요.정말 거꾸로 갑니다..
제주,신비의도로,한번쯤 지나가는 길에 한번쯤들려볼만합니다..착시현상이라는데 눈으로보기엔 꼭오르막으로보이지만 내리마킬입니다.찾아가기보다는 지나가는길에 잠시들려보는게좋을듯싶네요
제주,신비의도로,시동을 끄고 중립에 놨더니 분명 오르막으로 보이는길을 올라갔다.재밌는 경험이였다.착시 효과일꺼라 생각하지만...옆에 서있던 관광객들도 우리차를 바라보았다.^^
제주,신비의도로,신기하긴 하지만 찾아갈 정도는 아님 신기하긴 하지만 찾아갈 정도는 아닙니다그냥 영상으로 보셔도 괜찮을듯....우연히 이 도로를 지난다면 그때 한번 가보세요.제주에 이보다 더 좋은 곳이 많습니다!
제주,신비의도로,지나는 길 우연히 만난 도로 ㅋㅋ 분명 평지와 오르막길 같은데.. 브레이크를 밟지 않으면 차 속도가 엄청 빨라진다는요.. 브레이크를 밟다 보면 내리막 길인걸 느끼게 되는 도로.. ㅎㅎㅎㅎ
제주,신비의도로,드디어 안헤매고 찾아간 ㅎㅎ 제주도 여행중에 신비의도로만 2번?인가 3번가봤는데 드디어 안헤매고 바로갔어요! 지나가다 들른거긴 하지만 ㅎㅎ 뒤에 차가 안왔다면 끝까지 해봤을텐데 뒤에 차가와서 ㅠㅠ 렌트 안하신분들은 택시타고 와서 하는거 같았어요 ㅋㅋ 
제주,신비의도로,"수학여행때 가 본 이후로 처음! 고 2때 수학여행으로 가본 이후로 처음 가보았다. 겉보기에는 그냥 오르막길인데 막상 차를 멈춰보니 내리막길이라니.. 신기하지 않을 수가 없다,"
제주,신비의도로,동선이 맞으면 가보세요~ 도깨비도로라고 해서 궁금해서 가봤지만 맨 도로에 아무것도 없어 그닥 감흥은 없었어요. 가는 길에 들린게 아니었다면 시간아까웠을거예요.
제주,신비의도로,제주 신비의 도로 아이들과 제주여행에 남편이 추천해서 신비의 도로를 방문했다.우리는 도로에 생수병을 굴리면 신기해 했습니다. 아이들과 방문하면 좋은 경험이 됩니다.
제주,신비의도로,신기신기 신기신기 합니다중국인관광객들이 많아요모두들 신기해서 물병을 굴려봅다니다보기에는 오르막인데  위로 올라가는 신기함 @@ 차들이 비상등키고 경험해보고 가서  약간위험한건 사실 ㅎㅎ지나가다 들러보세요
