region,attraction,article
광주,월드컵 경기장,"쇼핑센터로 변신 아울렛과 식당, 마트가 있고, 주변에 여러 운동을 할수 잇는 스포츠 센터들이 많이 있다. 승마, 골프. 수영, 양궁, 다양한 운동시설이 있다. 경기장 안으로 들어가기는 어렵다."
광주,월드컵 경기장,"그냥.. 축구경기를 하는 것을 보진 못했지만 아주 큰 종합 경기장입니다. 자주 갔었어요. 입구쪽에는 커다란 쇼핑센터가 있고, 체육관이 있어요. 스케이트장도 있어요. 근처에 산책할만한 공원도 있고요. 쇼핑센터는 보통이예요. 근처에 사셔서 식료품 사러 오실 거 아니라면 특별한 건 없습니다. 스케이트장이 좋아요, 공원은 아주 예쁜 건 아니지만 산책 할 만 하고 좋습니다."
광주,월드컵 경기장,축구경기장 축구경기를 좋아한다면 광주에 있는 월드컵 경기장 방문하시면 좋을 거예요. 저희는 경기를 보고 왔어요.
광주,월드컵 경기장,보통 축구 경기장 광주 FC와 포항 스틸러스 경기가 있는 날 이 축구장에 갔습니다. 경기장은 보통 경기장이고요. 시설이 좋은 편입니다. 화장실도 깨끗하고 음식이나 음료 가판대가 관람석 바깥에 바로 있어요.
광주,월드컵 경기장,"좋은 경기장, 적은 관람객 월드컵 경기장은 멋졌습니다. 2002년 월드컵 주요 경기장이었다고 합니다. 그 후로는 그때 만큼 이목을 끌진 못했고요. 야구에 열성적인 시의 지원을 좀 받아서 최근에 광주에서는 K리그 축구팀을 결성했는데, 기아 타이거와의 경기날은 좀 삭막했네요. 공원이 있고 큰 쇼핑센터도 있습니다. 음료나 음식도 괜찮았어요. 경기 입장권도 만원으로 저렴했습니다.  광주에 갔을 때 시간이 있으시다면 경기 있는날 피자와 맥주를 바로 옆 가게에서 사서 안에 들어가서 경기와 함께 즐겨보세요. 무조건 꼭 가보셔야 해요 라고 할 정도는 아니지만 괜찮습니다."
광주,양림동 역사문화마을,특별한 곳이지만 혼자만 있으면 좀 무서운 곳 골목을 다양한 장식물과 그림으로 꾸며 놓아서 특별한 곳이라고 생각했습니다. 사진도 좀 찍을 수 있구요. 하지만 주변에 상점도 부족하고 솔직히 혼자서 걷는데. 저는 평일에 가서 그런지 사람들이 하나도 없어서 여기 저기 골목을 돌아다니기가 무섭더라구요.
광주,양림동 역사문화마을,아기자기하고 정말 귀여운 동네 해설사분과 함께 동행해서 펭귄마을에 대해 듣게 되어서 기억에 남는 공간이었어요. 펭귄마을을 중심으로 한 역사 마을 곳곳을 둘러보시길 권합니다. 펭귄마을은 아직도 살고 계시는 동네니 골목 골목 다니실때 조용히 해주세요~~  
광주,양림동 역사문화마을,"펭귄마을 우리의 목적지.양림동 펭귄마을과 소품샵. 음.재작년 여름에 방문할때와는 사뭇 달라진 모습. 작품들이 더 풍부해졌다는 것을 느낄수 있었다. 광주에서는 나름 핫플레이스이기도 합니다좁은 골목길안 70~80년대 마을이 전시장으로 꾸며져있고. 무릎이 불편한 어르신들이 뒤뚱뒤뚱 걷는 모습이 펭귄 같다고 하여 지어지 마을이름이 펭귄마을이라고 합니다.  벽화에 있는 글귀들도 예사롭지 않게 느껴졌습니다. ""그때 그시절 살아있음에 감사하자"" 정말 오래된 시계들로 벽을 가득채운곳도 잇고. 나자신을 돌아보자며 거울을 골목에 줄지어 걸려있는곳도 있었습니다 .정말 잡동사니들을 작품처럼 걸어놓은것들을 하나하나 구경하다보니 시간가는줄 모르겠더라구요~ 정말 활기 넘치는 즐거운 곳이었습니다. "
광주,양림동 역사문화마을,"아이들과 함께 가보세요.. 재미있어요. 주택가에 작지만 아담해서 볼만합니다. 예술가 직접 만든 판매에 한두곳에 있고, 근처 시내 가깝고, 양림동 교회 개척자 가깝습니다. 볼만합니다."
광주,양림동 역사문화마을,"별 거 없어서 실망. 처음 가봤는데 평일에 밤이어서 그런지 정말 아무것도 없었습니다. 규모도 상당히 작았고, 관광지라고 하기엔 좀 부족하다고 생각합니다. 광주 시민이시면 가까우니 한번쯤 가볼 만 합니다. (인터넷에서 사진으로 보시면 다 본겁니다.)"
광주,양림동 역사문화마을,과거와 현재가 공존하는 곳 양림동 펭귄마을마을 이름의 유래가 썩 기쁘지만은 않은데어르신들이 뒤뚱뒤뚱 걸으시는게 펭귄같아서 붙여진 이름이란다슬픈 이름의 유래는 차제하고 곱게 가라보면 재밌고 나쁘게 바라보면 고물상 같은 느낌의 오래된 골목길들이다
광주,양림동 역사문화마을,뭐가 없습니다.ㅎ 사진과는 좀 달라서 많이 실망했어요.. 대신 양림동에 맛잇는 빵집과 밥집이 많으니 그걸로 만족했지만 펭귄마을을 보러 가시는건 아닙니다 ㅎ
광주,양림동 역사문화마을,"도심지 근처의 들릴만한 장소 버려진 쓰레기가 모여 예술작품이 된 곳. 좁은 길을 따라 가면 곳곳에 놓인 장식들을 구경할 수 있다. 다만 비좁고, 약간은 지저분한 곳을 싫어하는 사람에게 추천하지 않는 곳이다. 생각보다 길이도 짧고 사진을 찍기에 적당한 곳도 없다."
광주,양림동 역사문화마을,아기자기한 동네 동네가 크지 않아서 20분 정도면 구석구석 다 돌아볼 수 있음. SNS용 사진찍기 좋은 스팟이 많음.
광주,양림동 역사문화마을,양림동 입구 복고풍의 테마 마을 여기서 옛날 과자같은 것도 싸게 팔아요양림동 입구에 있고 주민센터 바로 옆에 있고 가볍게 둘러 보기 좋아요90년대 초반 느낌이더군요일부러 찾아갈 정도는 아니지만 주변에 좋은 음식점도 많고 까페도 많아서 산책 다녀오기 괜찮은 것 같습니다
광주,양림동 역사문화마을,양림동의 자랑! 원래 마을이었지만 귀여운 펭귄마을로 변신! 연인들의 데이트코스로 짱입니다. 다양한 카페도 많으니 꼭 가보시길 추천합니다.
광주,양림동 역사문화마을,아기자기한 마을 양림동에 위치한 마을이다. 벽화나 예전에 쓰던 물건들을 골목길에 전시해 놓았다. 구멍가게에 파는 불량식품도 정겹게 느껴진다. 이 곳을 찾는다면 주민들이 거주하는 마을이니 조용히 관람하길 바란다.
광주,김대중컨벤션센터,광주 최고의 컨벤션 광주지역 최고의 컨벤션 시설이네요. 지난 번 대규모 행사를 참관하려 갔는데 크고 시설이 편하고 좋았습니다. 광주 및 전남을 대표하는 최고의 컨벤션인듯 합니다.
광주,김대중컨벤션센터,한번쯤 가봤을 곳 광주에 살면서 한번쯤 가봤을 곳!공연이나 전시도 많이하고 세미나도 많이 하는곳이라 주말에 사람이 많은편! 근처에 카페도 많다
광주,김대중컨벤션센터,김대중 대통령 자취를 느낄 수 있는 곳 광주에서는 제법 큰 공연을 하는 장소인데 시간이 나면  좀 여유있게 오셔서 김대중 대통령에 관련된 작은 박물관이 있는데 꼭 한 번 쯤 들리는 걸 추천드려요. 물론 무료이구요. 생각보다 훨씬 멋진 곳이랍니다.
광주,김대중컨벤션센터,컨벤션 개최 주차장만 더 확보되면 좋을것같음. 특별히 좋을것도 나쁠것도 없는 컨벤션 센터임. 컨벤션내 식당이 좀더 활성화 되었으면 함. 
광주,김대중컨벤션센터,"매년마다 행사 있어서 관람! 매년마다 행사열리고 있어서 자주 갑니다. 김대중전시관에 관람볼수있습니다. 인근 유명한 카페있어서 커피맛있고, 컨벤션센터에 행사 있어서 볼만합니다. 추천하다"
광주,김대중컨벤션센터,구경거리가 많은 곳 볼만한 전시회를 그나마 광주에서 자주 여는 편입니다. 펫쇼나 그린카 전시회 같은 거 재밌었어요  아이들과 같이 가기 좋구요. 초대권 미리 받으면 가격이 무료거나 싸요 ㅋㅋ
광주,김대중컨벤션센터,"잘 관리되는 컨벤션 지역마다 또는 도시마다 컨벤션 센터를 짓느라 난리입니다. 여러가지 회의나 학회를 유치하기에 이보다 좋은 것은 없습니다. 하지만 건설 만하고 제대로 관리가 되지 않는 곳이 많은 것 같습니다.호남에서 가장 큰 컨벤션 센터인 김대중 컨벤션 센터는 광주에 위치에 있습니다.전복에도 이렇다 할 컨벤션 센터 가기 때문에 호남에서는 큰 회의를 할 수 있는 가장 적절한 장소라고 생각됩니다.이번 방문해서 보니 여러 단체에서 컨벤션센터를 빌려 행사를 하고 있었습니다. 어린이들이 참가하는 행사도 있었고, 집 가꾸기에 대한 행사도 있었습니다.모두 참석률이 좋았고 적극적으로 참여 모습이 보기에도 좋았습니다.여러 단체에서 활발하게 참가하여 운영되고 있구나 하는 느낌을 받았습니다. 더욱 잘 활용하시기 바랍니다."
광주,김대중컨벤션센터,공연보러 갔었어요~ 깔끔하고 좋아요 ^^ 공연을 자주해서 몇번 봤는데 괜찮습니다~~ 주차하기도 나름 편하고 화장실도 꺠끗했어요
광주,김대중컨벤션센터,"다양한 문화공간 김대중 전대통령이 서거했을 때 조문하러 간 후 재방문이었다. 한쪽 편에 김대중대통령 관련 기록이나 유물들이 전시되어 있었고, 다양한 박람회를 진행하고 있었다. 대한민국 최초의 노벨상 수상자의 흔적을 보러 방문해보길 바란다."
광주,김대중컨벤션센터,학회일정때문에 2번정도 갔습니다. 정말로 넓어서 놀랐습니다. 주차공간도 충분이 넓어서 좋았고요 이벤트홀로 많이 이용되는 것같습니다.
광주,김대중컨벤션센터,"세미나가 있어서 갔는데 깨끗하고 좋았습니다. 위치가 별로여서 아쉬운 점이 있었지만 센터 자체는 깨끗하고 잘 정돈되어 있었습니다. 오래된 곳인데도 시설 등이 잘 메인테인되어 있었고, 접근성이 많이 아쉬웠습니다. "
광주,김대중컨벤션센터,콘서트 다녀왔어요 거미 휘성 콘서트 다녀왓는데..공간이의외로 협소합니다 ..새로운 신축건물로 주차장도 넓고 건물은 새건축물이라 깔끔합니다
광주,김대중컨벤션센터,전시회에가다 김대중컨벤션센터는 전시회 관람및 학술회 세미나등 다양한 커리큘럼이 있어서 여러모로 유익한 우리고장의 명소이다
광주,김대중컨벤션센터,1+1 관람 학회 행사를 위해서 컨벤션센터에 들렸다가 함께 있는 김대중 전 대통령의 전시품목이 있는 전시관에 들릴 수 있었다. 기네스 레코드 증명서와 노벨 상 메달도 볼 수 있었다. 행사를 위해 들렸지만 추가로 과거의 흔적도 볼 수 있었던 1+1 기회!
광주,김대중컨벤션센터,"센터 자체는 볼것이 없지만 컨벤션 종류에 따라 볼만함. 건물자체는 딱히 방문할 가치가 없습니다. 코엑스에 비해 개최된 전시들의 규모가 생각보다 작고, 초라합니다. 다만 전남권에서 가장 큰 규모임에는 틀림없습니다."
광주,김대중컨벤션센터,"위치성, 각종 전시에 최적화 우선 지하철이 다니는 곳이며 주차장도 크고 컨벤션장 크기가 커서 전시에도 좋다. 식당과 카페도 있으며 아이들과 가기에도 좋다."
광주,김대중컨벤션센터,접근성이 좋은 행사장 전철역에서 도보로 5분거리이며 버스정류장도 가깝다. 박람회가 있어 들러보았는데 깨끗하고 넓다는 점외에는 특징이 없다.
광주,김대중컨벤션센터,각종 공연 및 행사~ 김대중컴벤션센터는 대중교통도 편하고 자차를 이용해서 가기도 편한곳이라서각종 공연이나 행사를 보러가기 좋은곳이네요~
광주,김대중컨벤션센터,"여러 행사가 열리는 곳 축제나 전시, 학회가 많이 열리는 곳인데, 전반적으로 잘 관리되고 있는것 같습니다. 주변에 호텔과 편의시설이 있어서 그점도 좋습니다."
광주,김대중컨벤션센터,"국제적인 행사도 잘 열리네요 국내 행사차 들렀습니다. 룸들도 다양한 사이즈로 있어서 선택폭이 넓고, 근처에 호텔 및 음식점들이 많이 있어 이용하는데 불편함이 없었어요."
광주,김대중컨벤션센터,"다양한 지역행상가 열리는곳 김대중 컨벤션센터에서는 각 관마다 연중 다양한 행사가 열립니다. 베이비페어, 각종 축제, 세미나 등등 다양한 행사가 이뤄지고, 위치는 시내중심을 약간 벗어납니다. 근처에는 도보로 식사할만한 곳이 많지 않으며 홀리데이인 호텔에서 도보로 이동가능합니다."
광주,김대중컨벤션센터,"지하철에서 근접 지하철에서 가까운곳에 위치하고 있으며, 각종행사가 많이 열림. 바로앞에 호텔과 공원이 있어 휴식을 취하기에도 좋음. 근처에 식당과 커피숍도 다수 존재"
광주,김대중컨벤션센터,다채로운 행사가 있는 곳 상무지구 홀리데인 호텔 건너편에 있는 김대중컨벤션센터에서는 다채로운 행사가 열리는 곳이다.회의장으로써는 손색이 없는 시설이지만 근처 불법주차와 관리소홀이 문제점으로 보인다.
광주,김대중컨벤션센터,깨끗하게 관리된 국제회의 장소로 딱인 곳 광주 ace-fair떄 들렀던 곳인데 전체적으로 꺠끗하고 전시장 내에도 화장실이 촘촘히 있어서 전시기간동안 아주 편안하게 있었다. 또 2층에 약 300명을 수용할 수 있는 강당도 있어서 편리하게 강연도 들을 수 있었다.
광주,김대중컨벤션센터,"깔끔한 공간, 이벤트의 부재 조용한 공간입니다. 김대중 컨벤션 센터에서 딱히 뭘 하는건 없지만, 걸어서 구경한번 가보세요. 웅장함과 깔끔함의 만족합니다.주위에 걸을 수 있는 공원도 있으니 확인하세요 :)"
광주,김대중컨벤션센터,"건축은 좋았지만, 그 안에 내용은 많지 않은.. 깔끔하고 크기는 컸지만, 오랜시간 둘러볼 만큼의 정보가 없습니다.  약 15분정도면 내용을 전부 읽을 수 있는 정도? 대신에 다른 문화체험이나 공연 등이 이곳에서 열리는 것 같았습니다."
광주,김대중컨벤션센터,그냥 공공시설? 여행지라고 하기에는 좀 그렇고 홀리데이인 광주 호텔을 이용할적마다 김대중컨벤션센터 지하철역에서 호텔까지 가는 길에 있어 그냥 둘러보기만 했어요. 일부러 갈 필요는 없는듯 하네요.
광주,풍암 저수지,동네 주민들이 산책할 수 있는 좋은 장소 멀리서 여행 오신 분들이 갈만한 장소는 아닌 것 같습니다. 산책로는 꽤 넓어요. 저도 아이들과 가봤는데. 한바퀴 돌고 중간 중간에 있는 상징물 앞에서 사진도 찍고 즐거운 시간을 보냈습니다. 하지만 제가 일부러 이 장소를 오기 위해  멀리서 왔다면 많이 아쉬웠을거에요.
광주,풍암 저수지,도심속의 작은호수 빛고을인 광주의 도심속에 있는  풍암저수지는 아이들과 함께 산책을 겸하여  거닐수 있는 아름다운 작은호수로 가족과 함께 둘러보면  좋을것 같다.
광주,풍암 저수지,"풍암저수지 광주광역시 서구 풍암동에 있는 저수지이다. 1956년 관개용 저수지로 축조되었다. 제방의 길이는 190m, 높이는 6.1m이며 총저수량은 30만t, 만수면적은 13만 3,000m²이다저수지 근처의 풍암택지 개발 이후 1999년 국토공원화 시범사업을 통해 공원으로 만들어진 곳입니다. 밤에 마실삼아 나갔는데 많은분들이 운동을 하고 계시더라구요.주차장도 큼직하고 , 중간중간에 조형물, 분수대, 장미공원 장미가 만개하는 개절에 오면 정말 이쁠거 갔았어요.천천히 걸어서 30~40분정도였는데 운동하시는분들은 금방 금방 돌아서 저는 지나가시더라구요. 밤에 조명도 있고 공기도 너무 좋아서 인상적이었습니다 ."
광주,풍암 저수지,"여름에 최고 장소! 주말마다 사람들 부적부적하고, 인근 카페에 있고, 산책 다니기 참 좋은 장소다! 아이들 함께 운동할겸 저수지에 물고기 있어서 구경하고..^^"
광주,풍암 저수지,산책하기 좋아요^^ 상록회관은 사람이 너무 많아서 올 봄에 벚꽃 구경 갔었어요 산책하기두 좋고 공기도 너무 좋습니다 ^^
광주,풍암 저수지,운동이나 산책 이곳은 운동이나 산책하기 정말 좋아요 장미공원도 있어서 좋습니다. 저녁이면 불빛도 있어서 최고고 공연도 자주 있으니 참고바랍니다.
광주,풍암 저수지,산책으로 짱 풍암동에 거주하고있어서 자주가는데너무 잘 가꿔져있습니다5월엔 장미축제도 있어서 볼거리도 많아요대신 여름엔 벌레들이 너무 많아서 산책하는동안 많이 달라붙습니다ㅠㅠ요즘같은 가을날씨에 풍암저수지 한바퀴 돌면 운동도 되고 좋은공기도 마시고.. 너무 좋아용
광주,풍암 저수지,"그냥 정말 동네 호수공원입니다. 뒤에 월드컵경기장이 보이는 그런 동네 호수공원인데, 광주의 관광인프라가 빈약한 편이다보니, 3위까지 하고 있네요."
광주,풍암 저수지,"부담없이 걷기 좋은곳 부담없이 가족끼리 연인끼리 걷기 좋습니다. 특히 벚꽃이 이쁘게 피며, 개인적으로 조깅하기도 좋은 장소입니다."
광주,풍암 저수지,"운동하기 좋아요 가족, 친구들끼리 아니면  혼자서 운동하기 좋아요. 봄에는 장미꽃도피고 구경하기 좋아요.주변에 아파트단지가 많이 형성되어있어 운동하는 사람도 많고 치안도 괜찮아요"
광주,풍암 저수지,~산책하기 좋은 곳 광주여행은 자연을 느낄수 있는 곳이 많은것같아요무등산 국립공원도 넘 좋았는데여기 저수지 주변도 걸으면서 안정됨을 느꼈어요~~~~ 산책하기 참 좋은곳이었어요. 자연 환경이 넘 이뻤거든요!
광주,풍암 저수지,마실 다니기 좋아요 멀지 않아서 산책 다니기 좋은 코스입니다. 봄에는 꽃들도 많고 무료 영화상영이라던지 여러가지 조그만 행사를 많이 하는것 같아요. 
광주,풍암 저수지,운동하는곳 굳이 놀러올만한 곳은 아닙니다 여름에 장미 공원은 좀 볼만한데 그외엔 그냥 산책이나 운동하러 오는곳 가운데 분수가 있는데 저수지에 비해 크기가 작아서 별로 안멋있음 주말마다 음악회같은것도 하던데 좀 나이 있으신 분들 취향일겁니다
광주,풍암 저수지,풍암지구 사람들의 산책로~ 주변 산책로가 조성이 잘 되어있어서 풍암지구나 금호지구 사는 사람들이 저녁이나 아침에 산책을 한다. 주변 자연환경도 예쁘다.
광주,풍암 저수지,산책하기 좋아요 풍암지구 주민들은 운동하러 많이 나오지만그 근처에 살지 않는 사람들도 연인끼리 산책하러 갑니다.옆에 장미공원도 있어서 봄에 사람들 더 많아요.바로 옆에 주차장 있어서 차 가지고 가기 편합니다.저녁먹고 2-3바퀴 가볍게 돌기 좋아요.
광주,풍암 저수지,좋은 호수공원 풍암동에 위치한 풍암저수지 풍암동 금호동 주민 뿐만 아니라 광주에서 유명한 데이트 코스~ 밥먹고 한바퀴 돌면 가벼운 운동을 하면서 이야기를 나누면서 산책할수 있는 공간~
광주,풍암 저수지,"조용히 산책하며 운동하기에 적합 이곳은 풍암동,금호동,화정동 주민들이 이용하기 가까우며, 저수지를 한바퀴도는 코스는 급경사가 없기때문에 유모차를 끌고도 쉽게 이용할수 있습니다. 다만 중간중간에 먹을만한 곳이나 커피숍같은것은 저수지 내부에 없으므로  큰길건너 풍암동 커피숍을 이용하는것이 좋습니다."
광주,풍암 저수지,"조용한 산책 주차장에 차를 두고, 운동화로 갈아 신은후 조용히 한바퀴를 돌면서 사색하기 좋아요. 5웗터는 만발한 장미도 행복하게 볼수 있어요!!"
광주,풍암 저수지,자주 가는 곳이예요 자주 가는 곳이예요 ㅋㅋㅋ 커플들도 많이가고요 가족들도 많이가고요밥먹고 산책하기에 딱조아요!
광주,풍암 저수지,산책도 좋고 데이트하기도 좋아요 운동하시면서 산책하는 사람도 많고 데이트하기도 좋아요. 저수지 주변이 예쁘게 되어있어서 가족과 힐링을 즐기셔도 될것같네요.
광주,풍암 저수지,산책 및 데이트하기 좋은곳~ 산책하기 정말 좋은 곳이에요. 곳곳에  다리도 있고 벤치도 많아 밤에 은은한 조명아래 데이트하면서 걷기 분위기 있고 좋아요.장미철엔 장미꽃들로 꾸며놓아 정말 아름다워요. 그 시기엔 장미축제도 해요.계절의 흐름을 알 수 있는 곳이에요.저수지에 오리도 살고 있어 가족끼리 산책나온 경우 아이들이 엄청 좋아하더라구요.걷기만해도 저절로 힐링되는 기분이 들어요.
광주,풍암 저수지,운동하기 좋은 공원 집 앞에 풍암 저수지가 위치해 있습니다. 가끔 운동할 경우 방문하고는 합니다. 때때로 밤에 음악 공연도 하며 주변에 많은 사람들이 방문해 위험하지 않습니다. 데이트할 곳 찾으면 한번쯤 방문해 트럭에서 파는 커피 한 잔 사들고 풍암저수지 한바퀴 돌며 곳곳에 위치한 벤치에 앉아 얘기하는 것도 괜찮을 것 같습니다.
광주,풍암 저수지,광주 서구 좋은 산책로 저녁에 산책하고 있으면 고요한 수면에 마음이 안정되는 느낌. 사계절 느낌이 다른 좋은 경치!안전하고 편안한 느낌.가끔 공연들이 있어서 시끄럽기도 함.
광주,풍암 저수지,풍암동 산책의 요지! 동네 한바퀴도는 느낌으로 돌아다니기엔 좋아요.근처에 풍암동 롯데마트와 월드컵공원도 있어요.버스로 가기엔 조금 불편할 수 있지만.. 산책하기엔 좋습니다.
광주,풍암 저수지,"Walking 무우 한적하고 아름다운 곳입니다. 도시 속의 밀림같은 느낌을 받을 수 있으며, 높지 않은 완만한 구릉을 이루고 있어 남녀노소 누구나 산책하기 좋아요."
광주,동명동 카페거리,데이트코스 주말에 맛있는게 먹고싶을때 많이 가는 곳!밥+카페+저녁+술을 한큐에 해결할 수 있다! 문화전당도 옆이라 구경하기 좋은곳! 아기자기한 거리
광주,동명동 카페거리,불금에 정말 뜨거운 장소 몇년 전부터 조금씩 특색있는 카페와 음식점들이 몰리다가 요즘 절정에 다다른 듯함.적당히 시끄럽고 적당히 사람이 많아서 멀리서 찾아오는 사람들이 많은 곳. 주변에 아시아문화전당이 위치해있으며 큰 주차장도 있어서 접근성이 매우 좋다.
광주,동명동 카페거리,커피는 동명동!!! 아시아문화전당 뒷에 있는 동명동 카페거리입니다. 광주여고 있었던 없어지고 옛날 주택가들 모두 카페로 리모델링해서 건물들 이쁩니다. 데이트한다면 강추! ^^ 주차완비 좋습니다.
광주,동명동 카페거리,"아기자기한 카페가 많은 곳 , 구경하기 좋아요 구시가지랑 가깝고 예쁘고 특색있는 카페, 맛집들이 많아요. 광주의 연남동ㅎㅎ  산책하기도 좋고 호기심이 일어 들어가고 싶은곳도 많았습니다. 데이트 하기에도 좋아요."
광주,동명동 카페거리,동리단길이라고 부르는 ..ㅋㅋㅋㅋㅋ 광주의 경리단길이져 ㅎㅎㅎㅎ 이것저것 다있고 그옆에 아시아문화전당도 가까워서 좋습니다. 날씨만 좋다면 하늘공원에서 맥주한잔도 추천이요 
광주,동명동 카페거리,광주의 연남동 광주의 연남동이라고 불리우는 곳입니다.. 예쁜카페도 많고 맛집도 많아요 ㅎ 괜찮습니다... 
광주,동명동 카페거리,요새 광주에서 가장 핫함! 동명동에서 요새 광주에서 가장 핫한 곳입니다. 평일에도 주말같아 보입니다. 굉장히 많은 사람들이 커피나 밥을 먹으러 오기 때문이죠. 굉장히 트랜디한 카페가 많고 구석구석 둘러보면 좋을거 같습니다.
광주,동명동 카페거리,서울의 한남동을 연상케 함 광주에서 이렇게 번화하고 이국적인 곳이 있는 줄 이번에 처음 알았습니다. 서울 우사단길이나 가로수길만큼 화려하고 특색있는 카페들이 많았어요. 다 들어가보지 못해서 아쉽지만 다음을 기약합니다.
광주,동명동 카페거리,프랜차이저가 정복하지 않은 곳 다양한 종류의 음식들을 맛볼 수 있으며 예쁘기까지 해 고르는 재미가 있는 곳. 요즘 광주의 사람들은 이 곳에 다 모이는 것 같다.
광주,동명동 카페거리,"밀도가 떨어짐 카페, 음식점간 밀도가 다른 카페거리에 비해 떨어짐. 맛있는 식당은 많았지만 카페는 기대 이하."
광주,동명동 카페거리,"카페투어는 여기서! 여러 컨셉의 카페들이 모여있어서 취향에 따라 선택할 수 있습니다!디저트, 커피, 아이스크림 등.. 좋은 것들은 다 모여있어요!"
광주,광주패밀리랜드,동물원! 어릴때 가족과 자주가던 놀이동산겸 동물원비가 오는날 방문하면 전세내서 이용할수있고 매우 운치있다!비오는날 동물원도 추천!
광주,광주패밀리랜드,광주에서 유일한 놀이동산이라 좋아요. 광주에서 패밀리랜드 말고는 갈 놀이동산이 없다보니 무조건 좋아요. ㅎㅎ 가끔 시댁가면 아이들과 놀러가는데 어른이 더 신나서 놀이기구 탑니다. ㅎㅎ
광주,광주패밀리랜드,겨울 눈썰매장부터 가족동반 굳 입구 주차장이 넓어서 좋아요 임산부 라인도 많고 공간도 넓고요다만 거기서부터 놀이공원까지 기차가 유료 편도 천원이에요. 눈썰매장도 꽤 스릴 있고 올라갈때도 무빙워크 있어 편하고요. 튜브로 타는거라 36개월 이상 유아도 탈 수 있어요놀이공원이 옛날거지만 그래도 탈만한게 꽤 있어요 청룡이랑 몇개가 운영 안하는듯요유아 어린이 동반해서 갈만해요사람도 적당히 많아서 여유있고요
광주,광주패밀리랜드,옛 모습을 간직한 테마파크 동물원과 놀이동산이 함께 있는 곳. 오랜만에 들려보니 놀이동산의 기구들은 리뉴얼 된 것도 많고 새로 들어오는 기구들도 몇 있다. 하지만 오래된 만큼 낙후된 시설. 제대로 된 테마파크를 즐기긴 어렵고 간단하고 느낌을 내기에 충분한 곳이다.
광주,광주패밀리랜드,"꽃들의 향연 벚꽃이 만개하였고, 연녹색 새 순이 돋고 있어 매우 포근하고 친근한 자연환경을 가슴 속에 담을 수 있었다. 많은 어린 아이들이 천진하게 뛰어노는 모습을 볼 수 있어 생동감이 넘쳤다."
광주,광주패밀리랜드,"패밀리랜드 만들어진지 오래되어 시설이 낙후되고, 오래되었지만서도 추억의 공간입니다. 동물원은 여전히 볼만하고, 놀이기구도 제휴카드등을 통해 50% 할인받는다면 탈만합니다."
광주,광주패밀리랜드,추억의패밀리랜드.. 전남광주지역에는 정말 갈만한 놀이 공원이없어서 그런지 여전히 패밀리랜드에는 사람이 많네요 ㅋㅋ놀이기구도 20년 전 그대로이고....  별로에요..하지만 카드할인도되는 건 괜찮네요. 저렴한 금액으로 하루 나들이를 즐기기엔..^^
광주,광주패밀리랜드,"많이 낡았어요 개장한지 30여년이 흘렀고, 리모델링이 안되서 많이 낡았어요.. 애들하고 하루 놀기엔 부족함이 없구요.. 가격대비 놀이기구도 많지는 않습니다. 단, 동물원은 입장료에 포함되어 있으니 둘러보셔도 좋습니다만, 동물들이 쫌 무기력합니다."
광주,광주패밀리랜드,광주 사람들의 추억의 공간 모든 광주 사람이나 전남권 사람들이 한번쯤 와봤을 곳이다. 놀이기구 시설이 노후 되어 아쉽다. 동물원 시설도 오래되고 시설이 열악하여 안타깝다. 하지만 광주 유일의 동물원이기 때문에 아이를 동반한 가족에게는 체험활동의 최적의 장소 일것이다.
광주,광주패밀리랜드,정말 간단한 놀이공원 많은 것을 기대하고 가는 것은 좋지 않지만 짧은 시간안에 데이트는 가능한 곳이에요! 가끔 축제도 하니 일정 맞춰서 보는 거 추천이요
광주,광주패밀리랜드,광주에 있는 거의 유일한 놀이공원 중외공원에 있는 놀이시설을 제외하면 광주에 있는 유일한 놀이공원인데.. 다소 낙후되어 있구요. 특히 동물원에 있는 동물들이 좀 불쌍해 보일 정도로 동물원이 별로에요.
광주,광주패밀리랜드,오래되긴 했긴만 아이들이 좋아했던 시설이 조금 오래되긴 했지만 아이들이 무척이나 좋아했던 곳이었습니다. 놀이동산보다는 특히 동물원이 좋았던 곳이다.
광주,광주패밀리랜드,"재밌는 시간이었지만 짧은 경험 할 것이 거의 없는 평범한 공원. 우리는 동물원만 보고 약간의 쇼핑을 했습니다. 전체 여행은 3시간이 걸리지 않았고 두명에 5,000원(5달러)이었습니다. 그래서 전혀 불평할 것이 없었습니다.앞에 있는 리뷰에 전적으로 동감하는데 동물 우리가 작아 보였고 어떤 곳은 제대로 관리가 되어 있지 않아 보였습니다. 동물들의 서식지에 좀 더 신경을 잘 써야 할 것 같았습니다.화창한 날, 적은 예산에 뭔가 할 것을 찾는다면 이곳에 가 보면 가치가 있을 것입이다. 놀이 기구는 비싸보였는데 실제로 타보지 않아서 경험이 없습니다."
