region,attraction,article
제주,메이즈랜드,"걷기 열심히 했어요~ 더울까봐 오픈하자마자 갔구요
단체학생들 왔지만 미로들어오고나면 다 흩어져서 괜찮았고 퍼즐박물관도 괜춘~"
제주,메이즈랜드,산책로처럼 잘 되있어서 걷기에도 부담없고 너무 만족스러웠습니다~ 다음에도 재방문 하겠습니다~
제주,메이즈랜드,미로보다는 산책로에서 시간보내다가 왔어요 너무 잘되어있어서 힐링 제대로 하다 갑니다ㅎㅎ
제주,메이즈랜드,비오는날 내부 마트에서 우비입고 돌아다녔어요. 아이와 좋은 추억 만들고 갑니다. 좋아요.:)
제주,메이즈랜드,예쁘게 잘꾸며져있어요!!!!
제주,메이즈랜드,아이들뿐만 아니라 어른들도 좋아할듯하네요. 산책로도 잘 되어있어서 걷기에도 좋아요
제주,메이즈랜드,미로가 크기는 하지만 지도 보면서 가면 생각보다 쉬웠어요. 두번까지는 아니지만 한번정도는 가보는거 추천합니다. 특히 어린이들이 좋아했어요
제주,메이즈랜드,깨끗하고 즐거웠어요.
제주,메이즈랜드,미로도 여러가지있고 성인 혼자 한번 와볼만했습니다 재미있었습니다~!
제주,메이즈랜드,아이가 제주도 여행중 가장 좋아했어요 어른은 힘들었지만요.. ㅎ 코스도 꽤 길고 재밌게 찾아 다녔네요
제주,메이즈랜드,생각보다 미로 외에도 볼거리도 많고 산책코스도 잘되어있어서 정말 즐거운시간보내고왔어요 미로는 참 어렵네요ㅋㅋ
제주,메이즈랜드,"6살 아이 너무너무 즐거워했어요! 보슬비가
내리는데도 우의입고 우산쓰고 완주하고, 돌아와서도 계속 또 가고 싶다고 이야기하네요! 
강추입니다!"
제주,메이즈랜드,"4월10일 기준 수국 장미 핑크뮬리 족욕장물 1도 없습니다ㅜㅜ 수국 보고싶었는데 꽃은 없고 잎만 있어옇ㅎ
튤립은 이써요ㅎㅎ
미로 재밌고 구경거리도 많았어요ㅎㅎ
아이들이 오면 좋을 것 같아요!!"
제주,메이즈랜드,남자 아이들 엄청 좋아함~ 족욕시설히 있어 맨발 크록스 추천. 흙먼지 엄청 붙음.
제주,메이즈랜드,아이가 무척 좋아합니다..미로도 다른곳 하고는 규모가 틀리네요..저또한 재미있게 돌아다녔네요..
제주,메이즈랜드,"거의 6년만에 와보는것 같은데 감회가 새롭네용
지도 잘 보는 친구랑 오면 좋을 것 같아요
돌미로가 젤 어려운데 친구 덕분에 금방 나왔어요ㅋㅋ
볼거리도 많고 아주 추천합니다 ~~"
제주,메이즈랜드,"매력있는 미로 아이들이랑 참 즐거웠습니다.
스마트폰만 잡고 있던 아이들에게 좋은 시간을 선물로 준것같아 너무 좋았어요.
미로박물관에서 즐기는 시간 계산해서 오시는게 좋을것같아요. 안그럼 시간이 넘 부족해요"
제주,메이즈랜드,메이즈랜드 미로공원 정말 좋네요! 이런 코로나시국만 아니면 단합용으로 방문도 좋을... 2층 카페 안하는 것두 넘 아쉽고.. 시국이 안타깝네요. 방문비용대비 효과가 너무나 좋아좋아요. 강추합니다. 조용히라도 산책하러 봄에 또 올테다!!!
제주,메이즈랜드,미로 구성이 잘되 있네요.. 확장 구역이 빨리 완성되었으면 좋겠네요.
제주,메이즈랜드,"초등 2학년 아들이랑 3시간을 놀았어요
바람미로, 여자미로, 돌미로 너무 재미있고요
건물 1, 2, 3층에서도 시간 가는지 모르고 놀았네요
퀴즈, 착시, 미로 좋아하는 초등생에게 최고의 놀이터에요...
초, 중, 고생 모두 재미있게 놀더라구요
가족놀이터 추천요~~!!!"
제주,메이즈랜드,미로 탐험 외에 산책 하기에도 너무 좋아요. 추천합니다
제주,메이즈랜드,아이들과같이가서 재미있게놀았어요 사진도 이쁘게나오고 좋아요
제주,메이즈랜드,미로가 커서 찾아나오는재미가 있어요 더 선선할때 더 좋을것같아요
제주,메이즈랜드,푸릇푸릇하고 너무 좋았어요! 너무 더워서 힘들었지만 곳곳에 물뿌려 주는 곳이 있어서 시원하고 좋았어요! 연인들끼리 데이트 코스로도 너무 좋고 아이들한테도 좋은거 같아요
제주,메이즈랜드,비가와서 뒤에까지 다 못돌아보고 갑니다 갈까말까고민했지만 네이버포인트도 쓰고 볼거리가 많습니다
제주,메이즈랜드,산책하고 걷기 좋은곳 입니다 즐거운 제주여행이였습니다~~~♡♡♡ 고맙습니다 또 오겠습니다^^^^
제주,메이즈랜드,처음왔는데 재밌었어요. 뱅글뱅글 아이들이 좋아해요
제주,메이즈랜드,"미로는 금방 하는데
박물관 안에서 더 오래 보냈어요.
아이들이 박물관 안 퍼즐 하느라 엄마는 편히 쉴 수 있었죠.ㅎㅎㅎㅎㅎ
미로 하고 더웠는데 바로 출구 아래 족욕하는 곳도 있어서 시원했어요~~"
제주,메이즈랜드,미로 찾기 재미있는데 너무 더웠어요..ㅜ
제주,메이즈랜드,"미로도 어렵지않아 재밌었고, 관리가 잘 되어 사진찍기도 좋았습니다 ^^"
제주,메이즈랜드,"돌미로, 바람의 미로, 여자미로 또 어떤 볼거리가 있었지? 야튼 한번은 꼭 가봐야 할 곳입니다."
제주,메이즈랜드,아이와 체험하기 너무 좋은 곳입니다. 2번째방문했어요
제주,메이즈랜드,미로찾기도 좋았고 퍼즐맞추기 생각보다 시간 잘 보냈어요. 아이도 어른도 재미있었어요. 추천해요~
제주,메이즈랜드,꼭 가보세요 넘 재미있었어요~~~ 근데 애들이랑 같이오면 많이 힘드실듯ㅠㅠ 돌미로가 어렵더라구요
제주,메이즈랜드,너무재밋는 미로 운동도되고 모르는사람들이랑 협동도 해요ㅎㅎ 즐겁게잘 놀고왔습니다
제주,메이즈랜드,한 번정도 가볼만한 곳이예요 아이는 재미있어 했지만 뭔가가 좀 아쉬웠어요
제주,메이즈랜드,"7살 딸아이와 함께 들어가서 대장놀이를 시작했는데 씩씩하게 앞으로 나아가며 엄빠와 할머니를 리드하는데 그 모습이 대견해 보이기도하고 웃기기도 하네요
너무 즐거운 시간이었어요 ^^"
제주,메이즈랜드,"미로를 내려다 볼수 있는 전망대뷰가 좋았어요. 미로마다 동백나무, 돌담 등 세가지 다른 모습이라 굿굿"
제주,메이즈랜드,"8살, 6살 아이들이 좋아했어요. 미로도 재미있고 풍경도 멋지고 건물 안에 있는 퍼즐도 나름 괜찮았어요"
제주,메이즈랜드,튤립이 거의 질 때라 뽑고있어 아쉬웠지만 미로찾기 하느라 재미있었어요 ㅎㅎ
제주,메이즈랜드,미로도 재미있고 잔디광장이 넓게 잘 되어있어서 아이들 뛰어놀기에 너무 좋았어요
제주,메이즈랜드,아이들 데리고 갈만해요~ 관리가 잘 되어 있는 부분이 넘 맘에 들었어요~
제주,메이즈랜드,"관리 너무 잘되어있고 볼거리 체험거리 너무 재밌게 놀다왔습니다 심지어 아이가 핸드폰도 잃어버렸는데 충전해서 찾아주시기까지ㅠㅠ 너무 감사합니다

제주도 오시면 꼭 방문해보세요"
제주,메이즈랜드,미로찾기 잼있고요.. 햇빛이 강한 날은 힘들어여.. 정원이랑 꽃이 이뻐 사진찍기 좋음
제주,메이즈랜드,꽃이 많아서 좋았어요
제주,메이즈랜드,산책하기 좋고 미로 찾는 재미도 있고 이제 곧 수국이 만개하면 더 예쁠 것 같아요
제주,메이즈랜드,"오랜만에 방문했는데 재밌었어요, 선글라스를 분실했는데 분실물을 따로 보관하는 곳이 있었으면 좋겠어요~"
제주,메이즈랜드,시기를 잘맞춰야지만 예쁜꽃들을볼수있어요~~ 전 하나도 못봤네여ㅠ 그래도 아이들이 너무재밌게 놀다왔어요
제주,메이즈랜드,세상잼있는 미로 ㅎㅎ
제주,메이즈랜드,사진 예쁘게 찍고 싶을 때 들리면 좋은 것 같아요. 인생샷 여러개 건졌네요.
제주,메이즈랜드,성인 어른도 오래 놀수있어요
제주,메이즈랜드,아이랑 잘 놀다 갑니다~ 미로 규모도 그렇고 정원 규모가 엄청 크네요. 1시간 20분안에 다 돌지도 못했네요 ㅎㅎ 다음번 제주여행때 방문해야겠어요
제주,메이즈랜드,직원분들도 친절하고 정말 재미있습니다
제주,메이즈랜드,"기대하고 갔는데 ^^ 기대만큼이나 멋진 곳이네요. 초5아들은 가기전부터 잔뜩 신나더니 입구들어가자마자 완전 신나서 뛰어들어갔어요. 전...혹시 못나올까 설렁설렁 쉬운길(산책로)로... 애들 진짜 좋아하구요, 어른도 즐기기 좋아요. 진짜 강추. 또 갈생각있어요. 미로끝에 있는 박물관도 강추에요. 갖가지 종류의 퍼즐이 있는데 하니씩 해보면 재밌어요."
제주,메이즈랜드,미로도좋아지만 실내 퍼즐조립좋아요
제주,메이즈랜드,초딩아이들이 스누피가든보다 여기를 훨씬 재미있어 했어요 아이들이랑 너무 신나게 탈출놀이했네요^^
제주,메이즈랜드,볼거리 즐길거리가 너무 많습니다.
제주,메이즈랜드,미로찾는게 다여서 제주여행가서 굳이 갈필요 없겠다싶었어요 시간이 조금 아까웠습니다
제주,메이즈랜드,애들이 진짜 좋아했어요~다음에 재방문할게요
제주,메이즈랜드,초등학생 아이와 함께 갔는데 스스로 길도 잘 찾고 재미있어했어요.
제주,메이즈랜드,"최악. 돌미로에서 못빠져나와서 출구못찾으면 전화하라고 써있는 안내서에 나와있는대로 전화했더니 돌담위로 구하러온 직원이 가뜩이나 헤매고 지쳐있는 고객한테 폐장시간 다됐다고 
짜증내고 승질내며 길안내ㅡㅡ (아직 폐장시간도 아니었고 전화건 당시 30~40분 여유있었음 본인들 퇴근 빨리하고싶다고 폐장시간도 아직 한참남앗는데 저러는거 소름) 
최악중의 최악 서비스 .내돈내고 기분 잡침 이런식으로 하다간 조만간 망할삘
여러분도 조심하세요 내돈내고 욕먹고 기분상하는 여행되지않게"
제주,메이즈랜드,생각보다 미로도 잘되어있고 사진 찍을곳도 많아서 좋았어요! 돌미로 무시했다가 길 잃어서 20분은 걸은거같아요...ㅎㅎ 비만 안왔으면 더 좋았을거 같아요ㅠㅠ 다음에는 날씨 좋을때 갈게요!
제주,메이즈랜드,잘해놨고 생각보다 더 넓어요.
제주,메이즈랜드,재미있어요~~~아이들과 신나게 길찾으면서 뛰어다녔어요~~
제주,메이즈랜드,날씨가 좋아서 사진이 더 잘 나오는 날이었어요.
제주,메이즈랜드,근 3년만에 방문했는데 그간 관리를 잘 하셔서 예전보다 더 좋은듯 하네요 그리고 뒤쪽 산책코스도 너무 좋네요
제주,메이즈랜드,"아이를 위해 갔는데 재미있게 보냈어요.
주차도 편하고 박물관 관람 볼거리도 많아요. 퍼즐 체험도 다양하게 준비되어 있고 피아노도 칠 수 있어 아이가 행복해했어요. 계절상 미로 풍경이 예쁘지 않아 살짝 아쉬웠지만
시간 넉넉하게 갖고 천천히 관람하며 체험하면 좋을 듯 해요."
제주,메이즈랜드,사진이 잘나옵니다
제주,메이즈랜드,미로가 잘 되어있고 산책로와 조경이 잘 되어있네요
제주,메이즈랜드,미로도 이쁘고 사진 찍기도 좋아요
제주,메이즈랜드,미로체험을 확실하게 할수있고 사진찍기도 좋습니다
제주,메이즈랜드,초3초6데리고갔는데ㅡ즐거워하네요^^
제주,방림원,규모가 생각보다 크고 중간에 동굴이 있어서 여름날에 쉬어가기 딱 좋습니다 :)
제주,방림원,"수국 가꾸시던 대표님, 공작이 꼬리를 활짝 펴고 반겨주네요 아기자기하게 가꾼 식물들 볼 게 많아요"
제주,방림원,"아기자기하고 귀엽고 신기한 꽃들이 많아요.
이렇게 아름다운 식물원을 가꾸시느라 엄청 정성을 다한 느낌이 납니다. 까페 고와리도 정말 편안하고 좋습니다^^사랑스러운 꽃들 가꿔주셔서 감사합니다~❤️❤️"
제주,방림원,비가왔지만 넘넘좋았어요~~^^꽃들도예쁘고 아기자기해서요~~^^방림원굴도하트같아서 사진찍기좋았어욤
제주,방림원,현대미술관 근처에 있어요. 아기자기하고 예쁘게 정성드려 가꾸었어요. 종류도 많고 깔끔하고 맘이 편안한 곳이에요. 한시간정도 돌아보고 좀 앉아쉬다 왔어요. 카페가 예뻤어요.큰나팔꽃이 인상적이었어요
제주,방림원,신기한 꽃들도 많고 아름다운 정원을 가진 곳입니다 제주에서 꼭 가봐야 할 곳으로 강추합니다~~!!!
제주,방림원,"열심히 가꾸신게 느껴졌고 여러 코스중에 좋았던 곳 중에 하나에요!
다음에 부모님도 좋아하실 것 같아서 모시고 가려고 합니다."
제주,방림원,"볼거리 있어요
처음 방문이었는데
안에 카페도 있고
한적하니 좋았네요

오늘 제주 첫 일정이었는데 
좋았어요^^"
제주,방림원,"열흘동안 제주여행중 최고입니다~~
여러곳 다녀밨지만 방림원 젤 좋았어요
사장님의 열정과 정성을 느끼기 충분한곳입니다~^^"
제주,방림원,"잘 가꿔진 개인정원이고 제가 좋아하는 곳이라 지인들 모시고 자주 갑니다.
정원은 화초와 나무관리가 잘 되어있어 소소히 산책하며 눈요기하기 좋은 장소 입니다만..직원서비스는 그닥..."
제주,방림원,지인분이 꼭 가봐야 한다고해서 다녀왔어요 야생화로 많은 작품들 접했네요~~ 너무 멋졌어요~~~
제주,방림원,"갖가지 식물들과 꽃들 작은 폭포까지 너무너무 예뻤어요!
여유롭게 자연의 향기 느끼면서 구경하니 시간 가는줄 모르고 즐거운시간이였습니다!"
제주,방림원,"입장료가 하나도 아깝지 않네요
하나하나 자세히 보며 걷고 사진찍고 그러다보면두시간이 금방가요 반나절 정도 시간보내고싶을정도ᆢ 계속 감탄하며 걸은 정말 아름다운 정원입니다"
제주,방림원,볼거리가 많아요
제주,방림원,날씨 좋을때 산책하기 좋아요 관리가 너무 잘되어있어요 ☺️
제주,방림원,사진기 둘러메고 사브작 사브작 산책하면서 사진찍기에 넘넘 좋았어요
제주,방림원,"야생화들이 다양하고, 정성껏 키워 볼거리가 참 많아요."
제주,방림원,너무 좋아요! 도민할인 2000원있고 신기하고 예쁜 봄꽃이 정말 많아요
제주,방림원,사진 찍을 만한곳이 많아서 좋았어요
제주,방림원,"생각보다 넓고 볼거리 많아 좋았어요~ 
날씨 따뜻해져서 꽃필 때 다시 오면 더 좋을것 같네요. 갤러리 같은 카페도 참 예쁩니다. 
도민 할인받은 가격으론 지금 구경할 만 해요."
제주,방림원,생각보다넓고 이뻐요 자연친화적인공간 1시간 금방가네요
제주,방림원,"가격보다 너무 아까움.관리도 상당히 안되어있고 거미줄도 많고 바닥도 지저분함. 매표소 앞 직원도 굉장히 불친절함.식물,수목 상태도 굉장히 안좋음.겉만 번지르르하고 다시는 가고 싶지 않은 식물원임."
제주,방림원,생각보다 아기자기 이쁜꽃들도 많고 잘꾸며져 있어서 좋았어요. 온실들도 있어서. 추운날에도 좋았구요. 물고기들도 종종보여서 아이들이 좋아했어요. 라온더마파크 옆이라 같이코스짜면 좋을것 같아요
제주,방림원,제주도 방림원 멋있다
제주,방림원,"개구리 모형도 특이했구요, 다양한 수종들이 많아요"
제주,방림원,진짜 강추해요. 너무 이쁘고 아기자기하게 잘 꾸며놨어요
제주,방림원,"810번 관광지순환버스 1일권 팔찌(3천원) 소지자는 입장료 5천원입니다

원래 8천원인데 3천원 할인돼요

2022년 5월 말 기준 피어있는 꽃들이 별로 없어서 좀 휑한 느낌이었습니다

원래 수국 개화 시기가 6월 중순이라고는 들었지만
방림원 입구에 수국 축제 중이라고 써있길래 온실이나 비닐하우스에서라도 수국을 볼 수 있을 거라 기대하고 방문한 건데.... 어디에서도 피어있는 수국을 볼 수 없었어요

수국 축제라는 말은 6월부터 써두셔야 될 것 같아요"
제주,방림원,제주도 간 곳 중에 제일 안좋았네요. 입구 안내직원 매우 불친절하고 안쪽은 관리가 잘 안되어있어서 한 5분만에 나왔어요. 제일 돈 아깝고 별로였습니다.
제주,방림원,다 좋은데 직원이 너무 불친절해요..
제주,방림원,나팔꽃이 이쁜곳입니다 젤라또 애들 사줬는데 ...하나에 6천원씩하네요
제주,방림원,"가볍게 산책하기 좋아요
개구리동상이 생각보다 많아서 놀랐어요

군데군데. 포토존도 많고
동굴도 시원해서
여름에 산책하기좋을거같아요
나무그늘도 많고"
제주,방림원,아기자기하게 정원을 잘 조성해 놓았습니다
제주,방림원,"꽃이 많고 예뻐요
그리고 사장님이 개구리를 좋아하시는지 개구리장식이 곳곳에 있고 서계 각국에서 모은 개구리장식품도 볼거리에요
마지막으로 방림원이 왜 방림원이 되었는지.. 이름의 유래와 부부간의 사랑 느낄 수 있는 곳
좋았습니다"
제주,방림원,시간적 여유가 있을때 돌아보몈 참 좋아요 볼거리가 많음
제주,방림원,꽃필때 가면 좋을듯 수국필때 가니까 좋았어요
제주,방림원,아기자기하고 잘 만들었네요. 한림공원 여미지 식물원보다 개인적으로 나은것 같습니다.
제주,방림원,산책로가 너무 이뻐요
제주,방림원,조용하고 아주 좋아요.
제주,방림원,부모님 모시고 왔어요
제주,방림원,"유모차 통행 문제없었고, 한두곳 샛길은 유모차로 힘들었지만 아기자기하게 꽃이 가득해서 좋았어요. 현대미술관이랑 함께 둘러봤습니다"
제주,방림원,별 5개중 2개정도 다른 제주도 관광지에 비해 가격대비 가성비가 매우 떨어짐.
제주,방림원,편안하게 차분히 즐기고 왔어요 정성스럽게 가꾼 멋진 곳이더군요
제주,방림원,"몇 년 전에 한번 갔던 적이 있었는데 그때도 참 좋았던 기억이 있었어요.
이번에도 우연찮게 근처에서 시간을 좀 보내야 할 상황이 생겨서 한번 더 방문했는데 여기저기 살짝 바뀌었네요. 입구쪽에 카페가 생겨서인지 매표소가 안쪽으로 이동해 있더라구요. 카페만 입장이 가능하게끔 그렇게 옮겨놓으신 것 같은데 이 점이 참 좋은 것 같아요. 카페만 가고 싶을 때에도 들러서 앞마당을 보듯 방림원 뷰를 보면서 차마시기 좋아 보였거든요. 저는 급하게 다른 볼일이 생겨서 구경만하고 나와야 했지만...아쉬움에 다음에 카페만 한번 들러보려고 해요^^"
제주,방림원,봄날 꽃과 함께 차한잔
제주,방림원,조용히 산책하기 좋은곳
제주,방림원,아무 생각 없이 갔다가 기분이 좋아져서 나왔어요 산책하기 좋고 생생한 꽃 구경도 즐거웠어요
제주,방림원,볼거리도 정말 많고 산책하기 정말 좋아요!!
제주,방림원,오는 길이 도보로는 불가능
제주,방림원,이쁜 꽃들이랑 식물들 실컷 구경했네요 아주 좋았습니다^^
제주,방림원,신기한 식물들이 많아요 가성비 짱!! 입장료대비 대만족
제주,방림원,부모님과 함께했습니다^꽃이 많이 피어있지않았지만 동선진행도 잘돼있고 아기자기하니 산책하기 좋네요^
제주,방림원,생각보다 꽃도많고 볼거리가 많았어요~~
제주,방림원,입장료 아까웠어요 규모도작고 굉장히 조잡한 느낌이었어요
제주,방림원,겨울이라 푸릇푸릇하진 않은데 산책하기 젛습니다 주인장님이 개구리를 무지하게 좋아하시는득 개구리 피규어가 200개는 넘는듯 합니당ㅋㅋ
제주,방림원,아무기대안하고 갔는데 잘꾸며져있네요. 식물은 잘 모르지만 산책잘하다갑니다ㅎ
제주,방림원,예쁜 꽃이 많아요
제주,방림원,관광객 눈탱이용
제주,방림원,예뻐용 초여름이나 한여름에 가면 더 예쁠 것 같아요. 실내는 낮에 야외는 초저녁 쯤 더 예쁘겠어요
제주,방림원,두부부의 헌신적인 노력이 느껴져 숙연하기까지했어요
제주,방림원,지금은 1층만 운영중! 좋아요.
제주,방림원,예쁜꽃들과 식물들을 보며 힐링할 수 있어 좋았어요 가꾸신분의 정성이 느껴졌답니다
제주,방림원,"부모님동반 가족여행으로 방림원 방문했는데 
너무 멋지게 꾸며져 있어 천천히 들러보며 즐거웠어요~ 부모님께서 넘넘 좋아하셨답니다~^^"
제주,방림원,3월1일 방문 볼거리도 없고 겨울이라 관리도 미비 입장료 아까움 계절을잘 맞추어가야할듯
제주,방림원,예쁜꽃 많아서 좋아요
제주,방림원,기대없이 갔는데 너무 좋았어요~
제주,방림원,"여러가지 볼거리들이 있어요. 조상하는데 꽤 신경을 많이 쓰신 것 같고, 아기자기 한게 여유롭게 구경하면서 시간 보내기 좋습니다. 이왕이면 꽃 피는 계절이 좋겠네요. ^^"
제주,방림원,오랜만에 자연에서 좋았어요
제주,방림원,식물원 및 정원은 볼거리가 많아서 만족합니다. 아이들 체험을 위해서 데리고 갔는데 코로나 때문에 체험을 못해서 아이들이 너무 아쉬워했네요.
제주,방림원,"부모님 모시고 방문했는데 너~~~무 좋아하셨습니다! 분재와 다육이 그리고 정원들까지!!
공간 모든 곳곳에 정성과 노고와 시간이 느껴졌습니다.
재방문 할 의사 100프로로 다음에 또 방문하갰습니다!"
제주,방림원,좋아요~~~~~~
제주,방림원,방림원 아름다웠어요
제주,방림원,"진짜 좋아요, 사진으로 모든 설명을 대체함"
제주,방림원,좋은 장소입니다 정성이 느껴지네요
제주,방림원,다양한꽃식물이 많아요.향기나는꽃들도 구경하고 왔어요. 올챙이도 보고 개구리알이 엄청많이 있네요.
제주,방림원,볼 거리도 많고 걷기도 조아용!
제주,방림원,아기자기한 식물원이고 카페가 케이크와 커피가 맛나요 친절하시고 좋았습니다 ^^
제주,방림원,식물원이같이있어 예뻐요
제주,방림원,방림굴에서 살고 싶어요~~~ 피부가 좋아질 것 같은 느낌 ㅎㅎㅎ 꽃 좋아하는데 볼게 많아서 좋았습니다 ㅎㅎ
제주,방림원,식물을 좋아하는 사람이라면 정말 좋은 곳입니다. 마음 편하게 둘러볼 수 있어서 좋았습니다
제주,방림원,봄에 가면 정말 잘 놀수있을 것 같아요...눈내리고 바람불고해서 좀 아쉬웠어요
제주,비자림,"걷기 너무 좋은 곳이에요!!!🌲🌲
산책로도 잘 되있고 무엇보다 좋은건 숲의 향기가 일반 산과 다르게 더 향긋해요(?) 기분 탓일수도,,,,ㅋ
가족부터 젊은층, 연령 있는분까지 많은 사람들이 방문하는 곳이에요! 

에어팟 노이즈캔슬링하고 숲속을 거닐며 뮤비 한장 찍기 가능🍃🍃"
제주,비자림,"만삭 임산부도 걷기 괜찮았어요
다 도는데 한시간 조금 덜 걸린것같네요
여름이어도 시원하고 나무들에서 솔솔 나는 향이 정말 좋아요!
모기한테 물린게 엄청 오래가요 ㅎㅎ 벌레물릴때 바르는 약 챙겨오세욤"
제주,비자림,비가 조금왔는데도 우비쓰고 걸을만 했어요. 비온뒤 숲이 운치있었습니다. 왜이제야 와봤나싶을정도였어요. 다른계절의 비자림도 꼭 와보고싶네요. 운동화신고 걸으니 임산부도 걸을만했어요. 한시간 정도 걸립니다
제주,비자림,초등생 아이들이랑 비가 너무 와서 걱정했는데 비자림은 비올때 더 좋다는 글을 많이 봐서 그냥 갔어요 비에 젖은 비자림의 숲내음이 너무 좋았어요 아이들은 언제 다와가냐 계속 물었지만 잘 걸었구요 단지 1시간가량 걸어야 하는게 아이들에게는 비오는날 지루하고 귀찮았겠지만 난이도있는 코스는 아니라 걸을만했어요 저는 힐링도 되고 좋았어요^^
제주,비자림,"일부러 비오는 날 갔는데 좋았어요. 평일 낮 12시 반쯤 갔는데 사람이 조금 많아서, 한적한 시간에 가면 더 좋았을 거 같아요. 아주 푸릇푸릇하고 산책하기 좋아요. 산책로가 잘 되어 있는데, 저희는 아주 천천히 걸었더니 1시간 정도 걸렸네요. 대신 젖은 송이 가루가 신발에 다 붙었는데 비에 젖어서 바람 나오는 기계로도 안 떨어지네요."
제주,비자림,"산책길이 잘되어 있어요~^^
끝이 없는 비자나무들~~
비오면 향이 더 진해진다는데
비오는날 오고싶네요"
제주,비자림,제주 숲의 원시상태를 그개로 볼수 있는 곳! 덩말 특색있는 나무들이 많아서 나무를 보는 재미도 커요~ 숲 속에서 느껴지는 싱그러움! 비자나무 특유의 시트러스한 향이 시준을 좋게해줘요!
제주,비자림,"향수에서 맡던 향기를
진짜 향으로 맡을 수 있었어요.
맨발로 걷는 동안 자유를 느꼈고 행복했어요.
다른 사람 눈치 보지 말고 한번뿐인 인생 즐겨보아요."
제주,비자림,생각보다 짧아서 아쉬웠지만 참 깨끗하고 신비로웠던 숲! 입구부터 피톤치드 뿜뿜 해서 좋았어요. 비 올 때는 더 분위기 좋다고 해서 비 내릴 때도 오고 싶습니다.🙂
제주,비자림,조용히 산책하기 너무 좋습니당 초록초록해서 눈과코가 편안하구 새소리도 정말 좋아요 도심에서 느낄 수 없는 숲속에서의 힐링😍
제주,비자림,일단 화장실이 깨끗해서 맘에들어요!^^ 쉬엄쉬엄 걷기 너무좋고 어디서 찍어도 사진이 잘나와요^^
제주,비자림,사람이 많아서 조용한 산책은 아니었지만 가이드분 따라 다니면서 설명 듣는게 은근 재밌더라구요 더운 날씨에 나무 그늘이 시원해서 좋았어요
제주,비자림,산책로 가는데 40분정도 걸리는데 시원하고 나무향도 너무좋아요
제주,비자림,태고의 신비를 간직한.. 이런 수식어를 붙일법한 풍경이었어요
제주,비자림,"☔️비오는날 비자림을 가야하는 이유👍
1. 나무 향기를 더욱 진하게 느낄 수 있다
2. 바닥이 흙이 아닌 송이로 이루어져서 걸을 때마다 자연의 asmr이 된다…💕
3. 사진이 정말정말 잘나온다📸
후회없어요. 부모님과 함께 오기에 산책길이 정말 너무 좋았어요! 특히 비오는날 강추합니다ㅎㅎㅎ"
제주,비자림,거의 다 그늘이고 엄청 좋아요 ㅎㅎ 관광객들이 너무 많아서 주차장이 넓은데도 불구하고 자리가 없긴 했어요
제주,비자림,"테르팬~식물에서 나오는 피톤치드같은거라는데 엄청 향기가 좋아요
흙길도 걷기 넘 좋아요
힐링하는곳~~"
제주,비자림,"자연에서의 산림욕으로 마음과 몸이 정화되는 느낌
마스크를 벗고 크게 숨을 쉬어보고싶은 분위기
제주에서 꼭 가봐야하는 그런 곳
자연의 힐링공간"
제주,비자림,산책하며 힐링하기 좋은 숲이네요 나무향도 좋구요
제주,비자림,내가 나무의 왕이니라...하는 듯 위엄과 세월을 감고 있는 비자림
제주,비자림,비자림 숲길이 너무 좋아요 산책하면서 힐링이 되네요
제주,비자림,산책로가 잘되어있어서 좋았어요
제주,비자림,"너무 오랫만에 제주도 여행갔는데 비가 내려요!
라고 고민 하시는 분들~~걱정마세요!
오히려 비가 내리면 더욱더 멋진 비자림 🌳 
1년에 제주도에 6번정도 쉬러가지만 갈때마가 찾은곳이예요^^
녹음이 짙고, 비까지 내릴때 비자림은…
말로 표현할수가 없어요 💕"
제주,비자림,"안개비가 오는 날 방문
오~~~강력한 피톤치드 영접!!!
생각보다 사람이 많아 조용한 산책과는
거리가 있지만 한시간정도 걷기에
적당한 완만한 코스로
아이들도 울 엄마도 모두 ok ~~
저렴한 가격으로 가성비 괜찮아
한번쯤 방문 추천"
제주,비자림,조용히 여유롭게 피톤치드 가득마시며 즐거운 산책했네요 :)
제주,비자림,무료해설 들으며 알차게 산책할 수 있어서 더 좋았어요😊
제주,비자림,향기 좋은 힐링산책이었어요
제주,비자림,힘들지않고 한바퀴 다 돌수있어요. 나무향이 좋아요
제주,비자림,가족끼리 산책 비자나무?향이넘조아요 진하고 향기를 담아가고 싶네요
제주,비자림,매일매일 오고싶은 곳입니다. 사랑하는 사람과 꼭 함께 오세요!
제주,비자림,"너무나도 좋았던 숲
꼭 다시가고 싶은 숲이에요
자연은 그대로 보존하면서 산책로를 잘 만들어 주셔서
너무 좋은 여행하고 왔습니다"
제주,비자림,비오는날 비자림~ 비옷입고.. 비냄새 숲냄새 너무 좋네요. 우천시에는 숲해설을 안하셔서 그건 좀 아쉬웠어요
제주,비자림,"오늘 12시 해설사님은 좋은 점수 받기 어려우실듯요ㅜㅜ
참고 함께 끝까지 돌수 없었어요ㅜㅜ
결국 피톤치드 한껏 만끽하며 홀로 산책했어요
사람들 붐빌정도 아니어서 만족~♡
만족~♡"
