region,attraction,article
경주,천마총,역사적 의미 인정 역사적 의미가 크고 무덤의 구조를 볼 수 있어서 좋다. 디스플레이가 잘 되어있고 에어컨 작동도 되서 시원하다. 박물관 수준의 전시를 기대하지 말고 진짜 능의 구조를 본다고 생각하는 것이 의미있게 느껴진다.
경주,천마총,"천마도가 발견된 뜻깊은 장소~  대릉원 중에 가장 중요한 장소라 할 만 하고, 무덤 안을 들어가서 둘러볼 수 있습니다. 천마도에 대한 설명이 잘 되어 있어 흥미롭게 보았습니다. 천마도 실물은 현재 국립경주 박물관에 있지만 공개는 되어 있지 않아, 천마총이 천마도에 대한 소개 및 전시가 가장 잘 되어 있는 곳 입니다. 대릉원 전체가 훌륭한 공원이라 봄을 느끼기에 좋은 장소로 산책하니 기분이 좋아 졌습니다."
경주,천마총,신라의 역사 천마총신라시대의 유물을 (청동기) 및 화려한 금관장식을 볼 수 있습니다.앞에서 신라 전통의상 체험 꼭 사진 찍으세요!
경주,천마총,아름다운 천마총 꽃들과 산책하기 좋은 곳입니다. 천마총에 들어가서 실제 무덤도 볼수 있어서 아이들이 좋아합니다.
경주,천마총,무덤인데 웅장하고 거대하고 아름다움 무덤인데 아름다워요한국판 텔레토비동산같구전시관이 있는곳도 색다른 경험이구요매번 느끼지만 아이들 체험학습하기 너무 좋음ㅋㅋ사진으로만 보면 왕릉이 동산인줄 알 정도로 큼
경주,천마총,고려시대를 생각해봄 고려시대 무덤을 그대로... 예전 수학여행 때는 몰랐는데 어른이 돼서 가보니 느낌이 달랐음. 고려시대 무덤양식 그대로 복원해놓은 것도 대단했고 나온 유물들도 현대 디자인에 뒤지지 않게 훌륭함. 가볼만한 곳.
경주,천마총,무덤인데 아름다운 정원이에요 분명 무덤들인데산책로와 정원을 너무 아름답게 잘 꾸며 놓았어요. 사시사철 언제 가도 아름다운 곳입니다
경주,천마총,"반드시 들려야할 입장료가 아깝지 않은 공원 경주를 여행하신다면 꼭 들려보시길 추천합니다.수 많은 왕릉들 사이로 거니면 마치 신라시대의 귀족이 된 듯한 기분을 느끼게 됩니다.숲이 있어 나무 그늘도 좋으며, 안에는 천마도가 출토된 전시실이 있습니다.그리스 아테네나 이태리 시실리의 아그리젠토의 폴리스와 같은 느낌입니다."
경주,천마총,산책하기좋아요 특별히 볼게 있다기보단 산책삼아 걷기좋습니다.천마총도 들어가볼수있고 첨성대에서도 멀지않아 한번쯤 가볼만합니다
경주,천마총,"아름다운 무덤 무덤하나에서도 신라의 유물과 유적을 한 눈에 볼 수 있다니 정말 대단합니다. 30여년전에는 고분 내부로 들어가 가까이에서 유물을 볼 수 있었다고하는데 요즘에는 내부에 있는 것도 사본이고, 무덤바닥도 유리로 막아놓고 겉으로만 볼 수 있게 되어 있었어요."
경주,천마총,"교과서의 그 곳! 대릉원에 들어가면 만날 수 있는 천마총입니다.교과서로만 보던 그곳을 볼 수 있다니! 살아있는 박물관인 경주이지만, 천마총에 대해서 자세히 알아볼 수 있게 미니 전시?도 있어서 좋아요"
경주,천마총,신기합니다~ 많은 고분이 있지만 천마총에서는 무덤내부를 복원하여 관람이 가능토록해놨었는데.. 기분이 묘해지더라구요.. 공원이나 산책로에 조경도 너무나 잘 조성되어있었고.. 경주에 들었을때 한번쯤은 가봐야할 장소라고 생각합니다.
경주,천마총,고분이 특이한 분위기를 연출해요 천마총을 보러가기 위한 길이 산책길이 일반 공원과는 다른 느낌입니다.  주변에 높이 솟은 고분이 너무 멋집니다.  주변에 아름드리 나무들이 있는데 이런 고목들을 서울에서는 절대 볼수가 없어요.  강추합니다.
경주,천마총,좋아요 다양한 무덤들이 있는데 주인은 아직 안밝혀진 무덤이 많더군요. 재밌었어요. 걸어다니면서 생각하기 좋아요
경주,천마총,천마총 방문 ^^ 신라시대 특유의 고분의모습이에요~~~ 무덤 내부를 복원하여 공개중인데 ^^꼭 한번 가볼만한 곳이에요~애들 교육에도 좋을 것 같아요
경주,천마총,"천마의 벽화가 있는 천마총 경주에는 많은 무덤들이 있으며, 무덤안에 석실이 있고 유적물 중에 천마도가 있는 가장 잘보관된 묘가 천마총이다. 대릉원 맞은편에 있으며, 좋은 역사공부가 될 수 있다"
경주,천마총,고즈넉 하게 산책하기 좋은 곳 주중에 가서 그런지 사람들이 많지 않아 고즈넉 하게 산책하기 좋은  공원 이었다. 훌륭한 역사 유적지 이기도 하지만 산책하기도 매우 좋다.
경주,천마총,천마총 가족여행에서 우리 아이들에게 보여주고 체험하기에 좋습니다. 천마총의 층층 토질과 그안의 유물들을 보며 신기해하는 아이들과 함께해 좋았습니다.
경주,천마총,"신기해요 이렇게 큰 무덤을 지었다는 것도 신기하지만, 이 큰 무덤을 관리하는 모습이 더 신기하고 재미있었어요... 잔디 깎는 기계로 뱅글뱅글 돌면서 관리하시는 모습 구경하면서 다녔네요~"
경주,천마총,무덤 안을 볼 수 있는 기회 대릉원 내부에 위치하고 있으며 돌무지덧널무덤의 형식으로 도굴이 어려워 국가에서 발굴 작업을 할 때까지 내부가 잘 보존되어있었다고 합니다. 무덤 안을 직접 볼 수 있어 다른곳에서는 하지 못한 경험을 할 수 있습니다. 
경주,천마총,"발굴을 잘해놓은것같아요~ 모든 릉의 안을 볼수없지만 단 하나, 이 천마총은 릉 속을 볼수있게 해놓았어요~ 유물을 넣는공간과 왕을모시는공간을 별개로해서 무덤자체를높고 크게 만든게 신기했습니다~ 좁은공간이라 아이들이뛰어다녀서좀 불편했는데요~ 아이들이신기해하는것을보니 그러려니넘어갔네요ㅎㅎ "
경주,천마총,이름이 없는 무덤 무덤의 주인이 누구인지 알 수 없는 경우 '총'을 쓴다고 합니다. 천마총은 무덤의 주인을 알 수 없고 천마도가 발견되어 천마총으로 이름붙여졌습니다
경주,천마총,시내에 있는 커다란 고분 경주시내의 대표적인 고분입니다.정비가 상당히 잘되어서 어느곳에서 사진을 찍더라도 훌륭한 뷰가 나옵니다.이 곳에서 나온 다양한 유물들은 정말 아름답습니다.신라인들의 숨결이 느껴지는 장소입니다.
경주,천마총,야간개장 좋아요 잔잔한 음악이 흘러나오는 저녁의 천마총 좋았어요. 저녁이라 사람이 적어 천천히 여유 부리기에 멋진곳
경주,천마총,산책하기에 좋음. 유적지 이고 몇가지 유물을 볼 수도 있지만.아이와 가족과 함께 산책하기 좋은곳입니다.날씨좋을때 가보신다면 좋을듯합니다.
경주,천마총,수학여행의 추억을 되새기며 다시 가본 곳 수학여행때는 뭣도 모르고 들어갔었던 천마총. 다시금 설명과 함께 관람하니 더욱 좋았고 실제로 유해가 있다하니 숙연해지기도 하였음. 설명은 스마트투어가이드 앱을 다운 받아 관람함.
경주,천마총,"대릉원 안에 있는 곳 대릉원을 가면서 천마총에 들어가 볼 수 있었다. 안에 들어가서 실제로 예전 릉에 대해 직접 볼 수 있어서 좋았다. 또한 첨성대와도 가까워 걸어갈 수 있는 거리이며, 대릉원 옆 돌담길이 고즈넉히 걷기에 좋았다. "
경주,천마총,대릉원 안에 있는 천마총 대릉원에 있는 왕릉 중 하나 입니다.안에 들어 가시면 천마도를 보실수 있습니다.보시고 대릉원 주위를 산책하기를 추천 드립니다. 
경주,천마총,"나쁘지 않음 안을 볼 수 있는 곳은 한군데라서 아쉽긴 하지만, 산책하기에는 나쁘지 않다. 입장료는 2천원이고 주자비도 있었던 것 같다"
경주,천마총,"천마의 그림이 발견된 이 곳! 천마의 그림으로 천마 총이 된 이 곳! 그러나 왕의 이름을 할 수 없어 능이 아닌 총으로 분류되었다! 무덤 쌓는 방식 및 유물, 유적등을 볼 수 있어 좋았다!"
경주,천마총,역사책에 나와있던~ 역사책에 나와있던 천마도가 기억나요~이렇게 보존이 잘 되어있는게 신기하고~관리가 잘되는게 뿌듯하네요 경주에 가면 꼭 들러야 할 곳이에요
경주,천마총,아침산책코스~~ 천마총은 주로 야외를 도는 코스로 그늘이 없어 더운 점심때를 피하는게 좋아요. 저희는 이름 아침을 먹고 아침산책코스로 정했습니다. 야외라 두 남자아이들이 뛰어다녀도..사람도 별로 없고 괜찮았어요..
경주,천마총,천마총~ 어렸을 때 역사 교과서에서 봤던 천마도가있는 곳이에요~내부는 약간 아쉽기도 하지만~ 천마도 보러 들어갔어요~왕들의 무덤들이 잘 관리되어 있어서~ 푸르른 빛이라 좋았어요
경주,천마총,산책로로 최고 왕들의 무덤답게 관리가 아주 잘 되어 있습니다. 천마총 보단 거기 까지 가는 길이 좋았습니다. 정원을 산책하는 기분... 더운 날씨였지만 상쾌한 느낌이었습니다. 한가지 아쉬운 점은 입구 주차장에 자전거들이 들어와서 위험해보였습니다.  즐거운 여행을 사고로 망치면 안되겠죠.
경주,천마총,"천마총 오세요~ 천마총이라는 이름이 아마도 천마도가 여기에서 발견되었기 때문이라고 알고 있는데, 내부가 약간 썰렁하긴 하지만 그래도 와 볼 만한 곳입니다~"
경주,천마총,산책하기에도 역사공부하기에도 너무 좋은 아름다운 대릉원 처음엔 이 곳이 언덕들이 모여있는 곳으로 알 정도로 그 누구도 무덤이라 상상도 못 했다고 할 정도로 여유롭고 걷기 좋은 산책지였어요. 공원느낌! 특히 천마총은 대릉원 등 여러 고분군 중 유일하게 개방된 곳이더군요. 어릴 때 갔던 곳이라 잘 기억이 안 났는데 대릉원 안에 위치하여 가족 산책이나 홀로 산책에 모두 적합합니다. 다만 천마총 내부에서 이상한 냄새가 조금 났지만;; 아마도 원래 고분군이었으니 어쩔 수 없겠지요?
경주,천마총,"무덤안에 들어가보는 진기한 경험 천마총은 무덤의 주인이 밝혀지지 않았지만, 신라시대 거대한 무덤의 내부에 대해 알 수 있고, 여러가지 출토된 물품들을 볼 수 있어 좋았습니다. "
경주,천마총,아이들이 좋아해요 책에 나오는 천마도를 보는 첫째 아이의 눈에는 호기심이 가득하네요. 천마총을 나와 대릉원을 산책하는 맛도 좋아요
경주,천마총,가도 그만 안가도 그만 크기에 압도되서 뭔가 더 멋있는것이 있는줄 알았지만!!!! 실상 가면 별것없는 관광지입니다.
경주,천마총,커다란 무덤 정말 거대한 왕릉의 크기에 압도될것이다 내부 관람물이 별로 볼게 없고 시시하지만 외부 왕릉들은 정말 크다
경주,천마총,돌무지덧널무덤은 이렇게 생겼구나 천마총도 모조품이라고 하네요.역시나 관리가 제대로 안되는지 천마총내부의 전시품에 죽은 파리가 있더라구요.. 아무리모조품이라지만 전시하고있는건데 관리좀 제대로해줬으면 좋겠어요. 주변에 능이 많아서 텔레토비동산같은 느낌도 들고 산책하기 좋아요.
경주,천마총,"산책삼아 돌아보기 좋습니다 안에 들어가면 참 좋습니다. 너무 더울때를 제외하고는 산책삼아 돌아다니기 좋은데, 한가지 문제는 주차난입니다. 주차하기가 너무 어렵습니다."
경주,천마총,"신라 역사의 표본, 천마총 역사적으로 이런 곳이 있다는 것에 감사해야 할 것 같습니다. 신라역사 중 제일 기억에 남는 유적지 였습니다."
경주,천마총,"진품은 경주박물관에. 대릉원 자체는 산책하기 그만인 아주 멋진 곳이지만 천마총은 매우 실망했습니다.출토된 진품은 다 경주박물관에 있어 모조품만 전시되어 있었고 무덤 안에 들어가본다는 것 외엔 아무 의미를 찾을 수 없었습니다. 무덤 내부도 일반 박물관과 전시 모양이 크게 다르지 않아, '왜 내가 무덤 안에 들어온거지?'란 생각을 지울 수가 없었어요.대릉원 2천원 입장료에 천마총도 포함되어 있으니 다녀올 만 하지만요."
경주,천마총,"편안한 산책 주변이 산책로처럼 가꿔져 있어서 조용히 사색하기도 좋고 가족단위, 데이트 등 가볍게 걸을수 있는 보행로가 마음에 들었음 미니 박물관처럼 내부구조랑 발굴된 유물들도 전시해둬서 구경하는 재미도 쏠쏠함."
경주,천마총,한류 드라마를 즐겨 보시는 분이라면 매우 흥미롭게 감상할 수 있으리라 생각합니다. 완만하고 봉긋한 것이 여성스러운 곡선이 느껴지는 묘입니다. 안에 들어가니 확실히 묘지 안이라 후덥지근한 습기가 느껴졌습니다.무너지지 않도록 쌓아 올린 기술이 대단합니다.관이나 장식품 등 당시 몸에 치장하고 있던 것들이 전시되어 있었습니다.한국의 사극 드라마를 즐겨 보시는 분은 매우 흥미롭게 감상할 수 있으리라 생각됩니다.묘지라 사진촬영은 자제했습니다.
경주,천마총,돌맹이를 쌓아 만들었다니~!! 신라시대의 고분은 돌맹이를 차곡차곡 쌓아 만들어졌습니다. 커다란 강가에 굴러다니는 30~40센티미터 정도의 둥근 돌맹이를 20M나 쌓아 올려 작은 동산 같은 묘지를 만들었던 것입니다. 도굴하려고 파면 무너지도록 고안되었다고 합니다. 이러한 양식이 왜 일본에 없었을까 좀 조사해 보고 싶은 생각이 드네요. 일본에는 없는 독특한 묘지라고 생각했습니다.
경주,천마총,"유일하게 내부가 공개되어있는 경주의 고분 대릉원 고분군 안에서 유일하게 고분 내부가 견학 가능한듯하며, 내부는 평범한 박물관처럼 되어 있어서, 출토품에 대해 이것저것 배울 수 있다."
경주,천마총,"내부를 볼 수 있는 곳은 여기뿐이네요. 대릉원 중에서 안을 볼 수 있는 곳은, 이 고분뿐입니다. 안은 둘로 나뉘어 있으며 구조를 볼 수 있게 되어 있습니다. 출토품이 유리 케이스 안에 진열되어있지만, 모두 복제품으로 진짜는 박물관에 소장되어있는 듯합니다. 출토품 중에 자작나무 껍질에 그려진 백마 그림이 있기에, 이런 이름으로 불린다더군요. 이 그림도 복제품이 전시되어 있습니다."
경주,천마총,"출토품이 전시되어 있습니다. 고분이 산재하여있는 대릉원 안에 있습니다. 이 천마총은 공개되어 있고 안에 들어갈 수 있습니다.고분에서 출토된 장식품이나 도자기, 무기 등이 유리 케이스 안에 전시되어 있었습니다.이 고분은 그다지 크지 않더군요."
경주,양동 민속 마을,숨겨진 보석같은 마을  나만 알고 싶은 아름다운곳 장소도 동네분들도 모두 아름다운곳 입니다 마을 주민분들이 직접 해주시는 마을 소개도 꼭 들어보세요! 
경주,양동 민속 마을,역사를 관리하는 것은 매우 중요하다. 꼭 방문해야 되는 곳이라고 생각하지는 않습니다. 관리가 잘되는 것이 중요하다고 생각하는데 관리가 잘 되는 공간이 아니었습니다. 그래서 아쉬웠습니다. 조금 더 관리가 잘 되면 좋을 것 같다는 생각을 할 수 있었습니다.
경주,양동 민속 마을,경주 인근의 민속 마을 유네스코 세계문화유산에 등재된 월성 손씨와 여강 이씨의 집성촌이다. 외부에서 바라만봐도 상당한 규모의 마을임을 알 수 있다. 많은 집에서 민박을 하고 있어 한옥에 머물며 민속 체험을 할 수 있다. 하지만 그냥 구경만 하는 것이라면 입장료를 내고 들어가야 한다. 또한 마을 내 식당과 가게들이 폐장 시간인 6시에 일제히 문을 닫으니 동네 구경을 하고 이곳에서 저녁을 먹고 가겠다는 생각은 일찌감치 접는 것이 좋다. 그런 시간상의 제약 때문에 오전에 와서 구경 후 점심 먹고 나가는 것이 가장 이상적인 것 같다. 
경주,양동 민속 마을,아이들과 전국일주 중입니다. 양동마을은 생각보다 많이 미비 했습니다. 편의 시설도 없고 관리가 잘 이뤄진것 같지 않습니다. 그리고 무엇보다도 설명서에 내용도 어렵고 대부분 일반인이 버리 쓰레기도 치워지지 않아서 보기가 그랬습니다.
경주,양동 민속 마을,"조선거리를 걷는 듯한 느낌의 마을입니다. 타임머신을 타고 마치 조선에 온 듯한 느낌을 주는 마을입니다. 살 수만 있다면 살고 싶은 그런 마을입니다. 느낌이 매우 좋습니다. 다만, 주민들에게 피해가 가지 않도록 힐링타임 여행을 가면 좋을 듯 합니다. 여행객이 좋을 수 있도록 잘 다듬어져 있어 더욱 좋았습니다. 꼭 가보시기를 추천합니다."
경주,양동 민속 마을,옛날 가옥들 옛날 가옥들이 있는곳입니다주차도 편리하지만주변에 다른 관광지가 없어요실제로 살고 있는 주거민이있으므로 조용히 해야합니다경주 중심지에서 약 30분 걸립니다
경주,양동 민속 마을,"거리는먼데 구석구석 구경할수있습니다. 아마도 여기는 사람마다 보는관점이 다를수도잇는데, 아이들이랑 가서도 아이들이 서로걸어다니면서 이야기하면서 같이 놀아서 좋았습니다. 유네스코에서 지정된 문화유산인만큼 좀더 잘 보존해야한다는 생각이 듭니다. 관광객들이 북적거리지도않고, 고즈넉 하게 보기정말 좋습니다."
경주,양동 민속 마을,옛정취를 느낄 수 있는곳 옛정취를 느낄 수 있는곳으로 아이도 어른도 좋아하는 곳이랍니다. 저희 아이들 어린이집에서 소풍으로 꼭 가는 곳인데 정말 아이와 가보면 아이들이 신기해 합니다. 규모도 아담해서 좋아요.
경주,양동 민속 마을,양동마을 비교적 잘 유지해온 민속마을 이예요.코스가 다양하게 있던데 더워서 한 코스만 돌아봤네요.가족들이랑 여유롭게 코스 돌아보기 좋은 곳이예요.
경주,양동 민속 마을,"너~무 덥고, 볼거리는 없고, 가는 차도 별고 없고.... 뚜벅이들의 여행지로는 조금 애매한 곳.버스가 몇개 다니기는 하지만 마을입구까지 딱 들어가는 203번은 배차가 몇대 안되고 그 외에 다른버스들도 배차간격 길고 15분 가량 걸어야 함. 막상 마을내에는 그다지 볼거리가 ㅠ.ㅠ그래도 한번쯤은 가볼만 하긴 하다."
경주,양동 민속 마을,유네스코 전통 마을 거의 10년전 이 마을을 다녀온 와이프와 오후 늦게 잠시 방문 했다  예전에 비해 잘 단정되어 있고 입장료도 성인 4000원 받는다 사실 자세한 해설사 없이 가면 그냥 한 바퀴 돌아보고 나올 수 밖에 없는 것 같다 중앙 찻집에서 잠시 커피와 전통차로 몸을 따뜻하게 할 수 있어서 좋았다
경주,양동 민속 마을,조용하고 한적한 마을 조용하고 한적하며 예전의 분위기가 그대로 남아있는 마을입니다. 유네스코 지정에도 불구하고 자차가 아니면 교통이 다소 부족한 아쉬운 점이 있습니다.
경주,양동 민속 마을,분위기 좋은 양동마을 비록 더워서 다 돌지는 못했지만예스런 마을을 한바퀴 돌며 산책 하는게 너무 좋아요.아이들 체험 할 만한 곳도 곳곳에 있구요.그런데 조금 늦게 갔더니 주말 인데도 체험을 못하는 곳이 많아서 좀 아쉽네요.
경주,양동 민속 마을,여름에 가지마세요 여름에갔다가 더워 죽는줄 알았습니다서울보다 여기가 더 민속촌인것같아요가을이나 봄에 가면 좋을것같습니다.
경주,양동 민속 마을,경주 양동 민속 마을^^* 양동 민속마을 와이프랑 경주 갔다가 들렸던 곳 ...한적하고 고즈넉하니 좋습니다.한가롭고....평화롭다라는 말이 정답인것 같아요...추천합니다.마음 정리 마음놓기에 좋은 곳^^*
경주,양동 민속 마을,"민속마을의 정취를 느낄 수 있는 곳 가볍게 한두시간정도 옛 한옥 및 초가집의 정취를 느끼기에 좋으나 가정집이 그대로 있기 때문에 완벽하게 즐기기에는 어려우나 그래도 한바퀴 걸으면서 느끼는 풍경이 정겹고 좋음그리고 경주시민 무료, 주변도시 사람들은 50% 등이 있는게 혜택"
경주,양동 민속 마을,잘 정돈된 민속마을 정돈은 잘되어있습니다만... 그냥 둘러보다 보면 전통가옥만 있고 즐길거리는 턱없이 부족합니다. 게다가 예전엔 공짜였는데 이제는 입장료도 받네요..
경주,양동 민속 마을,"너무 아름답고 한국적인 운치를 느낄수 있는 곳 더운날씨로 조금 늦게 방문했는데, 너무 늦은시간이라 충분히 즐기지 못해서 아쉬웠습니다.정말 너무 고즈넉한 분위기에 한국적인 정취를 느낄수 있었습니다.다음에는 이곳에 꼭 숙박을 하고 새벽에 거닐고 싶네요.근처에 옥산서원도 꼭 방문해 보시길"
경주,양동 민속 마을,"한번쯤은 가볼만한곳 유네스코 문화유산이라고 해서 일부러 들러봤습니다.  아직도 거주하시는 분들이 있습니다.  3백년이상된 나무가 집 마당 한가운데 있고, 그곳에 아직도 사람이 살고는 마을입니다.  다 둘러보는데 꽤 오랜 시간이 걸리긴 하네요."
경주,양동 민속 마을,옛멋을 느낄 수 있는 마을 아주 오래전에는 입장료를 받지 않았는데몇년전부터 입장료를 조금씩 받는걸로 바꼈더라구요^^실제 한옥집들이 옹기종기있고 마을주민들이 실제 그 집에 살고 있는 곳이기도 하구요민속마을의 느낌이 너무 좋았던 곳이기도 합니다.
경주,양동 민속 마을,양동마을 굿 정말 아기들과 산책하기 딱 좋은 곳이예요 한바퀴 잘 둘러보면 역사도 볼수있고 여러모로 가족여행지로 굿
경주,양동 민속 마을,천천히 산책하 듯 둘러 보기 좋은 마을 예전과는 달리 입장료도 생기고 전시관 등 여러가지 건물들이 생기고 민박도 가능해지고 식당들도 많이 생기는 등 관광하기에 좀더 편리해진 듯 합니다. 경주 외곽에 자리잡고 있고 마을안까지 들어오는 버스가 하루에 몇대가 없어 먼 버스정류장에서 마을까지 걸어와야 해서 뚜벅이 여행자에게는 좀 불편하게 느껴질 수도 있습니다. 하지만 안동하회마을과는 또 다른 분위기여서 천천히 마을을 둘러보면서 산책하면 좋을 듯 합니다
경주,양동 민속 마을,옛마을을 거닐 수 있는 곳 거주하는 분들이 계셔서 생활권을 침해하지 않도록 조심해야하는 부분이 있지만 있는 그대로의 옛마을을 아직은 느낄 수 있는 곳입니다.
경주,양동 민속 마을,"세계문화유산으로 등재된 양동마을 한옥집들이 잘 보존되어 있는 곳으로 경주최씨가문들의 문중이 위치해 있으며, 세계문화유산으로 등재되어 있어 더욱 유명해진 곳으로 한두시간 산책하기 좋은곳이당~"
경주,양동 민속 마을,조용한 마을 민속 마을에 맞게 정말 조용하고 아늑하지만 외국인들이 들렀을때 과연 특색이 있을까..하는 생각이 들게되네요
경주,양동 민속 마을,"마음의 여유를 가져보자! 포항, 경주 인근에 거주하는 분이라면 한 번쯤은 모두 방문해보셨을 것으로 생각되네요.차 막히는 거 없고, 사람도 그닥 붐비지 않아 방문하는데 무리가 없습니다.특별한 볼거리나 이벤트를 기대하시는 분에게는 추천드리지 않습니다. 한적한 옛 시골 마을에서 마음의 여유를찾고자 하시는 분께는 적절한 코스가 되지 않을까 싶네요. 마을을 천천히 한 바퀴 둘러보면서 도심의 팍팍하고 쫓기는 생활속에서 잠시나마 탈피해 보시기 바랍니다. "
경주,양동 민속 마을,여기 재밌음! 마을을 다 돌아보려면 은근히 시간이 많이 걸림..실제 거주하고 있는 오래된 한옥집을 볼수있어 흥미로움.다만 새로 리뉴얼되는 한옥들이 점점 많아지는게 안타까울뿐
경주,양동 민속 마을,역사를 간직한 마을 현대식 건물은 찾아볼 수 없을 정도로 역사 속에 들어온 느낌을 줍니다 마을 입구에 있는 초등학교 역시 기와로 되어 있어 색다름을 안겨줍니다. 보존이 잘 된 오랜 한옥과 초가집들을 볼 수 있습니다. 
경주,양동 민속 마을,아직은 그래도 가볼만한 곳 예전에 세계문화유산으로 지정되기 전에는 매표소도 없었고 마을의 주요 건물인 향단에도 들어가서 구경할 수 있었는데 지금은 그럴 수 없네요. 입구에서 왼쪽으로 올라가면 보이는 관가정부터 차분히 둘러보면 아직은 옛 정취가 조금은 남아 있습니다. 무첨당을 거쳐서 서백당쪽으로 한 바퀴 돌아보는데 1시간이 조금 넘게 걸립니다. 양동마을은 해설사와 함께 돌아보는 것이 제대로 즐기는 방법입니다.
경주,양동 민속 마을,봄/가을에 산책하기 좋아요~ 봄/가을에 꽃구경 하면서 산책하기 좋아요~ 한옥이 아름답습니다~^^ 여름에는 그늘이 많이 없어서 조금 힘들것 같아용
경주,양동 민속 마을,아름다운 마을 사람이 살고 있는 마을이라 온기가 느껴집니다. 역사를 알고 가면 더 신기하고 따뜻한 마을. 경주에 왔으면 여긴 꼭 들려야합니다.
경주,양동 민속 마을,"아름다운 마을에서 최고의 힐링 여러 민속마을을 다녀봤지만, 양동마을은 정말 아름답고 특별했습니다. 대중교통을 이용해서 가느라 좀 힘들었지만, 마을을 향해 걸어들어가는 길도 기분 좋았습니다. 마을의 높은 곳에 올라 바라보는 경치는 흘린 땀보다 훨씬 가치있는 풍경이었습니다. 매년 찾고싶은 곳 입니다."
경주,양동 민속 마을,경주에 들렀다면 빼놓지 말아야 할 경주에 들렀다면 빼놓지 말아야 할 명소.민속촌 같은 테마파크가 아니라 실제로 사람이 사는 민속 마을 이라는 점이 장점.마을 입구에서 자원봉사자의 안내을 받을 수 있다면 금상첨화.
경주,양동 민속 마을,"전통 민속 마을... 경주 관광관지에서 조금 떨어진 양동 마을. 저녁 7시 이후에 가면 숙박집 까지 자동차 진입 가능. 여러 숙박시설은 양동마을 홈페이지에서 제공하고 있으며, 가격도 다양함. 조식 가능 여부 사전에 확인 필요함."
경주,양동 민속 마을,전통 가옥을 보려면 전통이 살아있는 마을을 보기 위해 적격인 곳이죠. 세계문화유산인만큼... 하지만 입장료까지 지불하고 실제로 제대로 볼 수 있는 개방가옥이 적어서 아쉬웠습니다.
경주,양동 민속 마을,"세계문화유산마을 양동 시내에서 조금 떨어진곳에 위치한곳, 실제로 사람들이 살고 있어서 더 좋은곳, 동네길을 따라서 굽이 굽이 길을 걷다보면 현대화된 옛날 정취를 느낄 수 있음. 구식과 신식이 적절히 조화를 이루어서 재미나게 볼 수 있음."
경주,양동 민속 마을,옛 한옥의 정취가 살아있는 마을 조선시대 한옥들과 초가집들이 비교적 잘 보존되어 있어요. 깨끗하고 잘 가꾸어져있어서 산책하며 보기에 좋더라구요. 추천합니다.
경주,양동 민속 마을,"분위기는 좋지만, 마을안에 있는 음식점은 별로였어요. 양동마을이 경주의 대표적인 관광지이죠. 양동마을에 내리자마자 소소하고 고즈넉한 분위기를 느낄 수 있어서 정말 좋았고, 구경하는 코스가 여러개 있어서 각자 취향대로 코스를 골라 돌아볼 수도 있어 좋았어요. 하지만, 양동마을 내에서 식사하는 것은 비추하고 싶습니다. 준비가 잘 안되어있다고 느껴졌거든요. 관광만 하고 돌아오기 좋은 곳이라는 생각이 들었습니다."
경주,양동 민속 마을,"양동 마을~ 경주 많은 관광, 유적들이 있는 시내권과는 다르게 멀리있어서 그런지 사람도 적고~아직 많이 관광지로 발전한 모습은 않보여서~조용하고~ 민속마을 느낌을 많이 느낄 수 있었어요.한번 쯤 가보면 좋을 듯 ..."
경주,양동 민속 마을,버스아저씨의 센스에 감동~ 가보고 싶어서 버스정류장에서 물어물어 버스를 탔어요. 근데 아저씨께서 양동마을에 간다니까 버스정류장에서는 멀다면서 버스정류장이 아닌 곳에서 내려주셨는데 그곳이 양동마을 비석이 있는 곳이었어요. 원래 그러면 안되겠지만 다른 버스는 한시간에 한번씩 다닌다고 하더라구요. 날도 춥고 가까운 차오지 않는 보도블럭에 내려주셔서 정말 감사했답니다. 이렇게 기분좋은 경험을 하게 되면 여행지가 더 즐거워 지는거 아시죠? 좀 추웠지만 야동마을은 좀 오래된 마을 산책하든 산책할 수 있었어요. 역시 야외는 봄 가을이 제격인거 같기는 한데 눈쌓이 양동 마을도 아름다웠답니다.
경주,양동 민속 마을,고즈넉한 마을 고즈넉한 마을입니다. 문화유산해설사의 설명을 들으면서 가면 더 좋지요.그늘이 별로 없으니 한여름에는 모자와 양산 필수.마을 부녀회에서 만들어 파는 엿이 맛있어요.
경주,양동 민속 마을,아직은 상업화가 덜 된 느낌 양동 민속 마을은 경주에서 약 20분 정도 차를 타고 가면 갈 수 있습니다. 한국민속촌은 이제 완전히 상업화되어서 좀 별로죠.. 양동마을은 다릅니다~
경주,양동 민속 마을,과거로의 여행 안동 하회마을과 같은 옛 한옥이 그대로 보존된 마을 입니다. 경주시내로 가다가 잠깐 들렸습니다. 전주 한옥 마을이나 민속촌과는 다른게 사람들이 실 거주하며 생활을 하는 진짜 마을입니다. 안동 하회 마을과는 분위기가 많이 다릅니다. 안동 하회 마을이 강가를 끼고 있는 상상속의 옛마을이라며 여기는 그냥 우리가 생각하고 있는 시골 마을 느낌입니다.
경주,양동 민속 마을,"양동 민속마을 유네스코로 지정된 곳으로 아주 한국적인 분위기이지만,안동 화회마을과는 다소 다른 분위기였음식사할 곳이 마땅치 않음.그나마 국수집이 괜찮음"
